מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24,סוף מידע
1329,9763.0,"אלביט מערכות בע""מ- דואלית",520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,110.19,1.0,167700.0,,184.793,2.3763559505e-08,0.026399,0.002802,,
1329,9763.0,"קיסטון אינפרא בע""מ",515983476,ח.פ.,קיסטון אינפרא,IL0011759342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,6759.54,1.0,952.3,,64.371,3.60549944998e-07,0.009196,0.000976,,
1329,9763.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השק,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,69.51,1.0,22380.0,,15.557,4.4284011439e-08,0.002222,0.000235,,
1329,9763.0,"דורסל החזקות בע""מ",516597549,ח.פ.,דורסל החז,IL0011906281,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,15.34,1.0,2024.0,,0.311,6.801615929e-09,4.4e-05,4e-06,,
1329,9763.0,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פטר יהש,IL0011419699,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,165.95,1.0,11190.0,,18.57,1.4203473648e-08,0.002652,0.000281,,
1329,9763.0,"גולן תעשיות מתחדשות בע""מ",513029975,ח.פ.,גולן תעשיות,IL0010919335,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,499.5,1.0,1061.0,,5.3,1.45916792431e-07,0.000757,8e-05,,
1329,9763.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,1359.12,1.0,2450.0,,33.299,6.7824349546e-08,0.004757,0.000505,,
1329,9763.0,"כרמל קורפ בע""מ",515818524,ח.פ.,כרמל קורפ,IL0011476855,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,249.99,1.0,1977.0,,4.942,1.24812804508e-07,0.000706,7.4e-05,,
1329,9763.0,"קבוצת אחים יעקובי (ואי.אס.בי) בע""מ",514010081,ח.פ.,יעקובי קבוצה,IL0011424210,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,1626.21,1.0,60.8,,0.989,9.0293755785e-08,0.000141,1.4e-05,,
1329,9763.0,"פז קמעונאות ואנרגיה בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,69.31,1.0,67880.0,0.69711,47.746,5.0134131042e-08,0.006821,0.000724,,
1329,9763.0,"פוקס-ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,152.8,1.0,35060.0,,53.574,1.10200474713e-07,0.007653,0.000812,,
1329,9763.0,"נובה מכשירי מדידה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,73.41,1.0,104950.0,,77.052,2.4925816749e-08,0.011007,0.001168,,
1329,9763.0,"יעקב פיננסים והשקעות בע""מ",514288661,ח.פ.,יעקב פיננסים,IL0011850570,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,918.7,1.0,3555.0,,32.66,3.73695361036e-07,0.004665,0.000495,,
1329,9763.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,132.4,1.0,1428.0,,1.891,2.401806486e-09,0.00027,2.8e-05,,
