מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 36,סוף מידע
1328,9757.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,תמר פטרו אגח ב,IL0011435935,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1,מידרוג Moodys,נייר ערך,ILS,2.51,2028-08-30,0.0469,0.061,החוב נחות,,2159417.04,1.0,92.95,0.0,2007.17813868,,,שווי הוגן,2.0446361919446e-05,0.009277,0.000104,,
1328,9757.0,"ירושלים מימון והנפקות (2005) בע""מ",513682146,ח.פ.,ירושלים הנפקות אגח טו,IL0011617698,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AA-,S&P מעלות,נייר ערך,ILS,0.74,2026-12-31,0.002,0.039,החוב לא נחות,,585668.57,1.0,114.5,0.0,670.5905126499999,,,שווי הוגן,2.1005734665285e-05,0.003099,3.5e-05,,
1328,9757.0,"חברת השקעות דיסקונט בע""מ",520023896,ח.פ.,דיסק השק אגח ו,IL0063902071,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,BBB,S&P מעלות,נייר ערך,ILS,0.25,2025-12-31,0.0495,0.0635,החוב לא נחות,,649855.98,1.0,148.12,0.0,962.566677576,,,שווי הוגן,3.5423290416246e-05,0.004449,5e-05,,
1328,9757.0,"צור שמיר אחזקות בע""מ",520025586,ח.פ.,צור אגח י,IL0073001716,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,NR,NR,NR,ILS,2.18,2028-06-30,0.037,0.0387,החוב לא נחות,,1764395.33,1.0,119.38,0.0,2106.335144954,,,שווי הוגן,4.0059851765668e-05,0.009736,0.00011,,
1328,9757.0,GRAND CITY PROPERTIES SA,5299002QLUYKK2WBMB18,LEI,GYCGR 1 1/2 PERP,XS2271225281,ISIN,"צמוד למט""ח","חו""ל",גרמניה,סחיר,אחר,Real Estate Management & Development,לא,BB+,S&P,נייר ערך,EUR,0.4,2026-03-09,0.015,0.0657,החוב נחות,,984867.09,3.8807,98.4376,0.0,3762.2591988216695,,,שווי הוגן,1.4069529857142e-05,0.01739,0.000196,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 5.95 01/28/31,US71654QDE98,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,חסום,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,4.42,2031-01-28,0.0595,0.066,החוב לא נחות,,1567908.41,3.306,86.6892,0.0,4493.539192837846,,,שווי הוגן,4.150781745341e-06,0.02077,0.000234,,
1328,9757.0,CITIGROUP INC,6SHGI4ZSSLCXXQSBB395,LEI,C Float 08/25/36,US172967DS78,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Banks,לא,Baa2,Moodys,נייר ערך,USD,0.12,2025-11-25,0.05007,0.0577,החוב נחות,,424231.5,3.306,92.4384,0.0,1296.457192822176,,,שווי הוגן,8.0806e-06,0.005992,6.7e-05,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 4.5 01/23/26,US71654QBW15,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,0.07,2026-01-23,0.045,0.0891,החוב לא נחות,,2590077.34,3.306,100.2854,0.0,8587.233904927958,,,שווי הוגן,6.0152661037103e-05,0.039693,0.000448,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 4.75 02/26/29,XS1824424706,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,EUR,2.99,2029-02-26,0.0475,0.0443,החוב לא נחות,,1905102.28,3.8807,103.4274,0.0,7646.522569942396,,,שווי הוגן,1.524081824e-05,0.035345,0.000399,,
1328,9757.0,EMPRESA ELECTRICA COCHRA,5493000S11JF8TJHYT07,LEI,AES 5 1/2 05/14/27,USP3713CAB48,ISIN,"צמוד למט""ח","חו""ל",צילה,סחיר,אחר,Electric Utilities,לא,Ba1,Moodys,נייר ערך,USD,0.78,2027-05-14,0.055,0.0629,החוב לא נחות,,1058632.25,3.306,101.5777,0.0,3555.055166073274,,,שווי הוגן,7.9340491947028e-05,0.016432,0.000185,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 6.84 01/23/30,US71654QDC33,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,חסום,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,3.45,2030-01-23,0.0684,0.0626,החוב לא נחות,,2419326.01,3.306,101.655,0.0,8130.663518168943,,,שווי הוגן,1.0314588849125e-05,0.037582,0.000424,,
1328,9757.0,BLUE OWL CREDIT INCOME,5493003I42XBWPE05N35,LEI,OCINCC 7.95 06/13/28,US69120VBB62,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",חסום,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,2.29,2028-06-13,0.0795,0.0494,החוב לא נחות,,2277505.15,3.306,109.7128,0.0,8260.750699711616,,,שווי הוגן,3.503854076923e-05,0.038184,0.000431,,
1328,9757.0,APOLLO DEBT SOLUTIONS BD,549300UMUGX092P8DW87,LEI,APODS 6.7 07/29/31,US03770DAD57,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,BBB-,S&P,נייר ערך,USD,4.64,2031-07-29,0.067,0.0537,החוב לא נחות,,923312.9,3.306,107.107,0.0,3269.411664236718,,,שווי הוגן,9.284136043422e-06,0.015112,0.00017,,
1328,9757.0,BLACKSTONE SECURED LEND,549300KM7KWQHVBNH962,LEI,BXSL 3.625 01/15/26,US09261LAC28,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,BBB-,S&P,נייר ערך,USD,0.27,2026-01-15,0.03625,0.0439,החוב לא נחות,,1661963.22,3.306,100.5095,0.0,5522.444630135106,,,שווי הוגן,2.0835222836511e-05,0.025526,0.000288,,
1328,9757.0,SABRA HEALTH/CAPTL CORP,549300OVKLRFSIQG0H81,LEI,SBRA 3.9 10/15/29,US78572XAG60,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Health Care Equipment & Supplies,לא,Baa3,Moodys,נייר ערך,USD,3.6,2029-10-15,0.039,0.0469,החוב לא נחות,,1442891.84,3.306,98.8035,0.0,4713.1249749783265,,,שווי הוגן,4.1225481142857e-05,0.021785,0.000246,,
1328,9757.0,BLUE OWL CREDIT INCOME,5493003I42XBWPE05N35,LEI,OCINCC 7.95 06/13/28,US69120VBB62,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,2.29,2028-06-13,0.0795,0.0494,החוב לא נחות,,430879.35,3.306,109.6177,0.0,1561.4900299078045,,,שווי הוגן,6.628913076923e-06,0.007217,8.1e-05,,
1328,9757.0,STANLEY BLACK & DECKER I,549300DJ09SMTO561131,LEI,SWK 6.707 03/15/60,US854502AM31,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Machinery,לא,Ba1,Moodys,נייר ערך,USD,3.77,2030-03-15,0.06707,0.0655,החוב נחות,,227996.73,3.306,100.3108,0.0,756.0998667245931,,,שווי הוגן,3.0399564e-06,0.003494,3.9e-05,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 5.95 01/28/31,US71654QDE98,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,4.42,2031-01-28,0.0595,0.066,החוב לא נחות,,218578.94,3.306,97.584,0.0,705.1634287085375,,,שווי הוגן,5.78652087253e-07,0.003259,3.6e-05,,
1328,9757.0,FS KKR CAPITAL CORP,549300TYRSI1T21B1360,LEI,FSK 6 ⅛ 01/15/31,US302635AQ03,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,4.43,2031-01-15,0.06125,0.0626,החוב לא נחות,,1538854.83,3.306,99.0038,0.0,5036.772850554784,,,שווי הוגן,3.847137075e-05,0.023281,0.000263,,
1328,9757.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 6.84 01/23/30,US71654QDC33,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,3.45,2030-01-23,0.0684,0.0626,החוב לא נחות,,294659.92,3.306,102.9423,0.0,1002.807984319285,,,שווי הוגן,1.256257285109e-06,0.004635,5.2e-05,,
1328,9757.0,BLUE OWL CAPITAL CORP,2549000BD79OOCPF2L94,LEI,OBDC 4.25 01/15/26,US69121KAD63,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,0.27,2026-01-15,0.0425,0.0457,החוב לא נחות,,800204.51,3.306,100.7974,0.0,2666.571136561618,,,שווי הוגן,1.60040902e-05,0.012325,0.000139,,
1328,9757.0,GRAND CITY PROP FINANCE,OML71K8X303XQONU6T67,LEI,GYCGR 6 1/8 PERP,XS2799494633,ISIN,"צמוד למט""ח","חו""ל",גרמניה,סחיר,אחר,Real Estate Management & Development,לא,BB+,S&P,נייר ערך,EUR,3.61,2030-04-16,0.06125,0.05,החוב נחות,,2092842.57,3.8807,107.0823,0.0,8696.896906991762,,,שווי הוגן,4.8477636068406e-05,0.0402,0.000454,,
1328,9757.0,GOLDMAN SACHS BDC INC,6D01AGSGBNZIJSN77043,LEI,GSBD 5.65 09/09/30,US38147UAF49,ISIN,"צמוד למט""ח","חו""ל",גלובלי,סחיר,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,4.17,2030-09-09,0.0565,0.0544,החוב לא נחות,,1538854.83,3.306,101.0179,0.0,5139.239262937968,,,שווי הוגן,3.847137075e-05,0.023755,0.000268,,
1328,9758.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי טפ הנפ אגח61,IL0023104644,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa,מידרוג Moodys,נייר ערך,ILS,1.17,2026-12-04,0.005,0.029,החוב לא נחות,,759710.58,1.0,114.73,0.0,871.6159484340001,,,שווי הוגן,9.953755172564e-06,0.015702,0.000168,,
1328,9758.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,חשמל אגח 29,IL0060002362,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa,מידרוג Moodys,נייר ערך,ILS,0.41,2026-03-01,0.045,0.0528,החוב לא נחות,,244005.16,1.0,120.41,0.0,293.80661315599997,,,שווי הוגן,1.651135542391e-06,0.005292,5.6e-05,,
1328,9758.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 179,IL0060403727,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,0.75,2026-06-30,0.0083,0.0321,החוב לא נחות,,305510.42,1.0,116.83,0.0,356.92782368599995,,,שווי הוגן,2.008684189071e-06,0.00643,6.9e-05,,
1328,9758.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,דיסק מנ אגח  טז,IL0012031576,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,4.65,2035-03-20,0.0211,0.0258,החוב לא נחות,,4034994.1,1.0,105.47,0.0,4255.7082772700005,,,שווי הוגן,1.5509490605584e-05,0.076667,0.000824,,
1328,9758.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנ אגח 70,IL0012138835,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,5.09,2036-11-28,0.0268,0.0259,החוב לא נחות,,3530200.4,1.0,105.34,0.0,3718.7131013599997,,,שווי הוגן,1.2607858571428e-05,0.066993,0.00072,,
1328,9758.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מז טפ הנ אגח 68,IL0012021429,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,3.95,2033-12-25,0.0199,0.0253,החוב לא נחות,,4007020.58,1.0,105.83,0.0,4240.629879814,,,שווי הוגן,1.6489796625514e-05,0.076395,0.000821,,
1328,9758.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועליםאגח 204,IL0012274531,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa,מידרוג Moodys,נייר ערך,ILS,4.99,2035-08-21,0.0261,0.0257,החוב לא נחות,,63664.7,1.0,101.11,0.0,64.37137817,,,שווי הוגן,1.86191985269e-07,0.001159,1.2e-05,,
1328,9758.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי הנפקות 46,IL0023102259,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,1.98,2027-09-28,0.0122,0.0258,החוב לא נחות,,2862225.7,1.0,116.7,0.0,3340.2173919000006,,,שווי הוגן,9.491359299538e-06,0.060174,0.000647,,
1328,9758.0,"מזרחי טפחות חברה להנפקות בע""מ",520032046,ח.פ.,מזרחי הנפקות 49,IL0023102820,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,0.73,2026-06-23,0.0038,0.0322,החוב לא נחות,,1375881.78,1.0,114.65,0.0,1577.4484607700003,,,שווי הוגן,4.5862726e-06,0.028418,0.000305,,
1328,9758.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,תמר פטרו אגח ב,IL0011435935,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1,מידרוג Moodys,נייר ערך,ILS,2.51,2028-08-30,0.0469,0.061,החוב נחות,,652936.66,1.0,92.95,0.0,606.90462547,,,שווי הוגן,6.182307082671e-06,0.010933,0.000117,,
1328,9758.0,"ירושלים מימון והנפקות (2005) בע""מ",513682146,ח.פ.,ירושלים הנפקות אגח טו,IL0011617698,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AA-,S&P מעלות,נייר ערך,ILS,0.74,2026-12-31,0.002,0.039,החוב לא נחות,,177086.9,1.0,114.5,0.0,202.7645005,,,שווי הוגן,6.351442820464e-06,0.003652,3.9e-05,,
1328,9758.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 202,IL0011998502,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,1.56,2028-04-30,0.006,0.0268,החוב לא נחות,,696484.88,1.0,116.21,0.0,809.385079048,,,שווי הוגן,1.0438241511532e-05,0.014581,0.000156,,
1328,9758.0,דה זראסאי גרופ לטד,1744984,ח.פ.,דה זראסאי אגח ה',IL0011695561,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",סחיר,TASE,"נדל""ן מניב בחו""ל",לא,NR,NR,NR,ILS,0.16,2025-11-30,0.0695,1.6908,החוב לא נחות,,442928.77,1.0,86.46,0.0,382.956214542,,,שווי הוגן,1.6001761921965e-05,0.006899,7.4e-05,,
1328,9758.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 2-רמ,IL0012275454,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE-UP,בנקים,לא,AAA,מידרוג Moodys,נייר ערך,ILS,2.87,2028-11-07,0.0225,0.0646,החוב לא נחות,,1497993.05,1.0,99.52,0.0,1490.80268336,,,שווי הוגן,1.0808202222546e-05,0.026857,0.000288,,
1328,9758.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,תמר פטרו  אגח א,IL0011413320,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1,מידרוג Moodys,נייר ערך,ILS,2.36,2028-08-30,0.0469,0.0597,החוב נחות,,1284909.3,1.0,91.73,0.0,1178.64730089,,,שווי הוגן,1.0438014234098e-05,0.021233,0.000228,,
1328,9758.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 201,IL0011913451,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,3.47,2032-11-29,0.0139,0.0251,החוב לא נחות,,2011037.73,1.0,107.22,0.0,2156.234654106,,,שווי הוגן,1.25689858125e-05,0.038845,0.000417,,
1328,9758.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 185,IL0012018219,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,2.11,2029-08-31,0.0186,0.0257,החוב לא נחות,,3561999.84,1.0,105.1,0.0,3743.6618318399996,,,שווי הוגן,1.394449136976e-05,0.067442,0.000725,,
1328,9758.0,שמוס אינטרנשיונל לימיטד,633896,ח.פ.,שמוס אגח א,IL0011559510,ISIN,"צמוד למט""ח",ישראל,בריטניה,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,Aa3,מידרוג Moodys,נייר ערך,ILS,2.28,2028-07-10,0.043,0.0712,החוב נחות,,4831549.36,1.0,88.55,0.0,4278.33695828,,,שווי הוגן,4.6798013946091e-05,0.077075,0.000829,,
1328,9758.0,"הבינלאומי הראשון הנפקות בע""מ",513141879,ח.פ.,בינל הנפק אגח יג,IL0012284696,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aaa,מידרוג Moodys,נייר ערך,ILS,2.86,2028-09-04,0.0252,0.0254,החוב נחות,,748846.73,1.0,100.78,0.0,754.687734494,,,שווי הוגן,4.404980764705e-06,0.013595,0.000146,,
1328,9758.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 186,IL0012018391,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,AAA,S&P מעלות,נייר ערך,ILS,4.14,2033-11-30,0.0202,0.0253,החוב לא נחות,,4304581.32,1.0,105.02,0.0,4520.671302264001,,,שווי הוגן,1.2064355428899e-05,0.081441,0.000876,,
1328,9758.0,"חברת השקעות דיסקונט בע""מ",520023896,ח.פ.,דיסק השק אגח ו,IL0063902071,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,BBB,S&P מעלות,נייר ערך,ILS,0.25,2025-12-31,0.0495,0.0635,החוב לא נחות,,196495.06,1.0,148.12,0.0,291.048482872,,,שווי הוגן,1.0710837154622e-05,0.005243,5.6e-05,,
1328,9758.0,"צור שמיר אחזקות בע""מ",520025586,ח.פ.,צור אגח י,IL0073001716,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,NR,NR,NR,ILS,2.18,2028-06-30,0.037,0.0387,החוב לא נחות,,533495.09,1.0,119.38,0.0,636.886438442,,,שווי הוגן,1.2112780996258e-05,0.011473,0.000123,,
1328,9758.0,CITIGROUP INC,6SHGI4ZSSLCXXQSBB395,LEI,C Float 08/25/36,US172967DS78,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Banks,לא,Baa2,Moodys,נייר ערך,USD,0.12,2025-11-25,0.05007,0.0577,החוב נחות,,78721.12,3.306,92.4384,0.0,240.57280577000446,,,שווי הוגן,1.499449904761e-06,0.004333,4.6e-05,,
1328,9758.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 5.95 01/28/31,US71654QDE98,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,חסום,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,4.42,2031-01-28,0.0595,0.066,החוב לא נחות,,290943.78,3.306,86.6892,0.0,833.8288576067988,,,שווי הוגן,7.70226196404e-07,0.015021,0.000161,,
1328,9758.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 4.75 02/26/29,XS1824424706,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,EUR,2.99,2029-02-26,0.0475,0.0443,החוב לא נחות,,353514.05,3.8807,103.4274,0.0,1418.901856606221,,,שווי הוגן,2.8281124e-06,0.025561,0.000274,,
1328,9758.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 6.84 01/23/30,US71654QDC33,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,חסום,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,3.45,2030-01-23,0.0684,0.0626,החוב לא נחות,,448934.29,3.306,101.655,0.0,1508.7398881633471,,,שווי הוגן,1.913992823821e-06,0.02718,0.000292,,
1328,9758.0,SABRA HEALTH/CAPTL CORP,549300OVKLRFSIQG0H81,LEI,SBRA 3.9 10/15/29,US78572XAG60,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",סחיר,אחר,Health Care Equipment & Supplies,לא,Baa3,Moodys,נייר ערך,USD,3.6,2029-10-15,0.039,0.0469,החוב לא נחות,,267745.49,3.306,98.8035,0.0,874.5755716913679,,,שווי הוגן,7.649871142857e-06,0.015755,0.000169,,
1328,9758.0,EMPRESA ELECTRICA COCHRA,5493000S11JF8TJHYT07,LEI,AES 5 1/2 05/14/27,USP3713CAB48,ISIN,"צמוד למט""ח","חו""ל",צילה,סחיר,אחר,Electric Utilities,לא,Ba1,Moodys,נייר ערך,USD,0.78,2027-05-14,0.055,0.0629,החוב לא נחות,,196441.62,3.306,101.5777,0.0,659.6821474244745,,,שווי הוגן,1.4722558064588e-05,0.011884,0.000127,,
1328,9758.0,PETROLEOS MEXICANOS,549300CAZKPF4HKMPX17,LEI,PEMEX 4.5 01/23/26,US71654QBW15,ISIN,"צמוד למט""ח","חו""ל",מקסיקו,סחיר,אחר,"Oil, Gas & Consumable Fuels",לא,B1,Moodys,נייר ערך,USD,0.07,2026-01-23,0.045,0.0891,החוב לא נחות,,480619.2,3.306,100.2854,0.0,1593.4618730726208,,,שווי הוגן,1.1162031101945e-05,0.028706,0.000308,,
1328,9758.0,GRAND CITY PROPERTIES SA,5299002QLUYKK2WBMB18,LEI,GYCGR 1 1/2 PERP,XS2271225281,ISIN,"צמוד למט""ח","חו""ל",גרמניה,סחיר,אחר,Real Estate Management & Development,לא,BB+,S&P,נייר ערך,EUR,0.4,2026-03-09,0.015,0.0657,החוב נחות,,182753.63,3.8807,98.4376,0.0,698.1312834664338,,,שווי הוגן,2.610766142857e-06,0.012577,0.000135,,
1328,9758.0,BLUE OWL CREDIT INCOME,5493003I42XBWPE05N35,LEI,OCINCC 7.95 06/13/28,US69120VBB62,ISIN,"צמוד למט""ח","חו""ל","ארה""ב",חסום,אחר,Financial Services,לא,Baa3,Moodys,נייר ערך,USD,2.29,2028-06-13,0.0795,0.0494,החוב לא נחות,,422617.77,3.306,109.7128,0.0,1532.8790976556356,,,שווי הוגן,6.501811846153e-06,0.027615,0.000297,,
