מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13918.0,13919.0,קרן גידור (Hedge Fund),1L-MORE ALTERNATIVE CREDIT GP LTD,ריק במקור,פנימי,1L - More Alternative Credit 4,11021286.0,ח.פ.,USD,2024-09-24 00:00:00,318584.07079645986,1053.2389380530965,258584.07079645986,854.8789380530962,0.8116666666666664,2027-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,קרן גידור (Hedge Fund),1L-MORE ALTERNATIVE CREDIT GP LTD,ריק במקור,פנימי,1L - More Alternative Credit 4,11021286.0,ח.פ.,USD,2024-09-24 00:00:00,159292.03539822993,526.6194690265482,129292.03539822993,427.4394690265481,0.8116666666666664,2027-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,קרן גידור (Hedge Fund),1L-MORE ALTERNATIVE CREDIT GP LTD,ריק במקור,פנימי,1L - More Alternative Credit 4,11021286.0,ח.פ.,USD,2024-09-24 00:00:00,53097.345132743314,175.5398230088494,43097.345132743314,142.4798230088494,0.8116666666666665,2027-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,התחייבות להשקעה,"Greenfield Partners GP Fund III, L.P.",ריק במקור,פנימי,"Greenfield Partners Fund III, L.P",11021293.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-09-16 00:00:00,1699999.9716677233,5620.199906333493,890776.8516677233,2944.908271613493,0.5239863920667357,2028-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,התחייבות להשקעה,"Greenfield Partners GP Fund III, L.P.",ריק במקור,פנימי,"Greenfield Partners Fund III, L.P",11021293.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-09-16 00:00:00,499999.99166697747,1652.9999724510276,261993.19166697748,866.1494916510276,0.5239863920667358,2028-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,התחייבות להשקעה,"Greenfield Partners GP Fund III, L.P.",ריק במקור,פנימי,"Greenfield Partners Fund III, L.P",11021293.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-09-16 00:00:00,999999.9833339549,3305.999944902055,523986.38333395496,1732.2989833020551,0.5239863920667358,2028-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,התחייבות להשקעה,"Greenfield Partners GP Fund III, L.P.",ריק במקור,פנימי,"Greenfield Partners Fund III, L.P",11021293.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-09-16 00:00:00,60000.00320159786,198.36001058448252,31439.18520159786,103.93794627648252,0.5239863920667358,2028-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,התחייבות להשקעה,"Greenfield Partners GP Fund III, L.P.",ריק במקור,פנימי,"Greenfield Partners Fund III, L.P",11021293.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-09-16 00:00:00,50000.04118230332,165.30013614869478,26199.34118230332,86.61502194869477,0.5239863920667357,2028-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,קרן השקעה אחרת,"HPS Strategic Investment Partners V Offshore GP, L.P.",ריק במקור,פנימי,HPS-Capricorn Co-Invest LP HPS-Capricorn Co-Inves,11019350.0,"מספר תאגיד או שותפות בחו""ל",EUR,2023-12-15 00:00:00,30000.0,116.421,1050.0,4.074735,0.035,2029-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,פרייבט אקוויטי,"OEP IX General Partner, L.P.",ריק במקור,פנימי,OEP IX Ballymore Co-Investme OEP IX Ballymore Co-,11021307.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-12-26 00:00:00,900000.8812244736,2975.4029133281097,0.39122447359841317,0.001293388109716354,4.3469343392880074e-07,2029-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,פרייבט אקוויטי,"OEP IX General Partner, L.P.",ריק במקור,פנימי,OEP IX Ballymore Co-Investme OEP IX Ballymore Co-,11021307.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-12-26 00:00:00,266666.4059181357,881.5991379653567,0.11591813573613763,0.000383225356743671,4.346934340567949e-07,2029-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,פרייבט אקוויטי,"OEP IX General Partner, L.P.",ריק במקור,פנימי,OEP IX Ballymore Co-Investme OEP IX Ballymore Co-,11021307.0,"מספר תאגיד או שותפות בחו""ל",USD,2024-12-26 00:00:00,66667.0989797502,220.40142922705414,0.028979750190046616,9.580705412829412e-05,4.346934339958166e-07,2029-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,התחייבות להשקעה,TruAmerica Workforce Housing Fund II-B L.P TruAm,ריק במקור,פנימי,TruAmerica Workforce Housing Fund II-B L.P TruAm,11021299.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,4840722.90205243,16003.429914185335,3350152.0220524305,11075.602584905335,0.6920768013042,2028-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,התחייבות להשקעה,TruAmerica Workforce Housing Fund II-B L.P TruAm,ריק במקור,פנימי,TruAmerica Workforce Housing Fund II-B L.P TruAm,11021299.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,1936289.1868014769,6401.372051565682,1340060.826801477,4430.2410934056825,0.6920768013042001,2028-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,התחייבות להשקעה,TruAmerica Workforce Housing Fund II-B L.P TruAm,ריק במקור,פנימי,TruAmerica Workforce Housing Fund II-B L.P TruAm,11021299.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,484072.26422473876,1600.3429055269864,335015.18422473874,1107.560199046986,0.6920768013042,2028-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,התחייבות להשקעה,TruAmerica Workforce Housing Fund II-B L.P TruAm,ריק במקור,פנימי,TruAmerica Workforce Housing Fund II-B L.P TruAm,11021299.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,145221.6987527999,480.10293607675646,100504.56875279988,332.26810429675646,0.6920768013042,2028-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,התחייבות להשקעה,TruAmerica Workforce Housing Fund II-B L.P TruAm,ריק במקור,פנימי,TruAmerica Workforce Housing Fund II-B L.P TruAm,11021299.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,48407.20044196954,160.03420466115128,33501.50044196953,110.75596046115128,0.6920768013042,2028-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קרן נדל""ן",LCN European Fund IV GP S.a.r.l,ריק במקור,פנימי,LCN European Fund IV SLP,11019351.0,"מספר תאגיד או שותפות בחו""ל",EUR,2024-05-07 00:00:00,2500000.0,9701.75,860173.73,3338.076194011,0.344069492,2027-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"קרן נדל""ן",LCN European Fund IV GP S.a.r.l,ריק במקור,פנימי,LCN European Fund IV SLP,11019351.0,"מספר תאגיד או שותפות בחו""ל",EUR,2024-05-07 00:00:00,849999.9926821516,3298.5949716016257,292459.0656821516,1134.9458961927257,0.344069492,2027-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,"קרן נדל""ן",LCN European Fund IV GP S.a.r.l,ריק במקור,פנימי,LCN European Fund IV SLP,11019351.0,"מספר תאגיד או שותפות בחו""ל",EUR,2024-05-07 00:00:00,199999.99603616542,776.1399846175472,68813.89703616544,267.04609022824724,0.3440694919999999,2027-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,קרן השקעה אחרת,The Access Fund L.P,ריק במקור,פנימי,The Access Fund,11022777.0,"תאגיד או שותפות בחו""ל",USD,2024-12-15 00:00:00,1957446.5023474179,6471.318136760564,1562646.5023474179,5166.109336760564,0.7983086641057388,2028-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,קרן השקעה אחרת,The Access Fund L.P,ריק במקור,פנימי,The Access Fund,11022777.0,"תאגיד או שותפות בחו""ל",USD,2024-12-15 00:00:00,689999.8920774647,2281.1396432080987,550832.8920774647,1821.0535412080985,0.7983086641057386,2028-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,קרן השקעה אחרת,The Access Fund L.P,ריק במקור,פנימי,The Access Fund,11022777.0,"תאגיד או שותפות בחו""ל",USD,2024-12-15 00:00:00,78297.86009389671,258.8527254704225,62505.860093896714,206.64437347042255,0.7983086641057386,2028-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,קרן השקעה אחרת,The Access Fund L.P,ריק במקור,פנימי,The Access Fund,11022777.0,"תאגיד או שותפות בחו""ל",USD,2024-12-15 00:00:00,24468.08127934272,80.89147670950705,19533.08127934272,64.57636670950703,0.7983086641057386,2028-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,930000.0,3074.58,38750.0,128.1075,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,420000.0,1388.52,17500.0,57.855,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,90000.0,297.54,3750.0,12.3975,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,36000.0,119.016,1500.0,4.959,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,12000.0,39.672,500.0,1.653,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,פרייבט אקוויטי,HIA Capital Partners Ltd,ריק במקור,פנימי,"SHARK TOPCO, LIMITED PARTNERSHIP",11022778.0,ח.פ.,USD,2025-01-06 00:00:00,6000.0,19.836,250.0,0.8265,0.041666666666666664,2033-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קרן נדל""ן","TruAmericaWorbforce Housing Fund IIGP, LL'C",ריק במקור,פנימי,TWHF II Riverhurst Co-Invest,11022784.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,1249999.995486148,4132.499985077206,137122.48548614793,453.32693701720507,0.10969798878504673,2034-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"קרן נדל""ן","TruAmericaWorbforce Housing Fund IIGP, LL'C",ריק במקור,פנימי,TWHF II Riverhurst Co-Invest,11022784.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,500000.0049337453,1653.0000163109619,54848.9949337453,181.33077725096194,0.10969798878504672,2034-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,"קרן נדל""ן","TruAmericaWorbforce Housing Fund IIGP, LL'C",ריק במקור,פנימי,TWHF II Riverhurst Co-Invest,11022784.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,125000.00965754398,413.25003192784044,13712.249657543987,45.332697367840424,0.10969798878504669,2034-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,"קרן נדל""ן","TruAmericaWorbforce Housing Fund IIGP, LL'C",ריק במקור,פנימי,TWHF II Riverhurst Co-Invest,11022784.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,37499.99391154835,123.97497987157885,4113.673911548351,13.599805951578846,0.1096979887850467,2034-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,"קרן נדל""ן","TruAmericaWorbforce Housing Fund IIGP, LL'C",ריק במקור,פנימי,TWHF II Riverhurst Co-Invest,11022784.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-16 00:00:00,12499.994226468265,41.324980912704085,1371.2242264682645,4.533267292704083,0.10969798878504672,2034-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,קרן אנרגיה ותשתיות,"QEP Co-Invest GP, LLC",ריק במקור,פנימי,Quantum Capital Co-Invest Cogentrix,11022785.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-27 00:00:00,6500000.002504588,21489.00000828017,537970.172504588,1778.529390300168,0.0827646418918918,2037-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,קרן אנרגיה ותשתיות,"QEP Co-Invest GP, LLC",ריק במקור,פנימי,Quantum Capital Co-Invest Cogentrix,11022785.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-27 00:00:00,2500000.005156506,8265.000017047409,206911.60515650595,684.0497666474087,0.08276464189189184,2037-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,קרן אנרגיה ותשתיות,"QEP Co-Invest GP, LLC",ריק במקור,פנימי,Quantum Capital Co-Invest Cogentrix,11022785.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-27 00:00:00,500000.00103130116,1653.0000034094817,41382.321031301166,136.80995332948166,0.0827646418918918,2037-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,קרן אנרגיה ותשתיות,"QEP Co-Invest GP, LLC",ריק במקור,פנימי,Quantum Capital Co-Invest Cogentrix,11022785.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-27 00:00:00,250000.00051565058,826.5000017047408,20691.160515650583,68.40497666474083,0.0827646418918918,2037-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,קרן אנרגיה ותשתיות,"QEP Co-Invest GP, LLC",ריק במקור,פנימי,Quantum Capital Co-Invest Cogentrix,11022785.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-27 00:00:00,49999.99138126836,165.2999715064732,4138.231381268357,13.68099294647319,0.0827646418918919,2037-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,2140000.015017033,7074.840049646312,1621518.3450170332,5360.7396486263115,0.7577188474945533,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,749999.9819256059,2479.499940246053,568289.1219256059,1878.7638370860534,0.7577188474945533,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,149999.98813024876,495.89996075860245,113657.81813024876,375.7527467386024,0.7577188474945533,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,250000.00773332268,826.5000255663648,189429.71773332267,626.2546468263648,0.7577188474945533,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,75000.01470230542,247.9500486058217,56828.92470230542,187.8764250658217,0.7577188474945534,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller International Partners IX series A,11022791.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,25000.004900768472,82.65001620194057,18942.974900768473,62.625475021940574,0.7577188474945534,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,2140000.0000900943,7074.8400002978515,1622505.8900900944,5364.004472637853,0.7581803224400873,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,750000.0075678928,2479.5000250194535,568635.2475678928,1879.9081284594536,0.7581803224400872,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,150000.0345960807,495.9001143746428,113727.0745960807,375.9817086146428,0.7581803224400873,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,250000.0025226309,826.5000083398178,189545.08252263092,626.6360428198179,0.7581803224400873,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,74999.97594491267,247.9499204738813,56863.50594491267,187.9907506538813,0.7581803224400872,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,פרייבט אקוויטי,"Coller International Partners IX - A, L.P.",ריק במקור,פנימי,Coller   IX series B,11022792.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-02-12 00:00:00,24999.991981637555,82.64997349129375,18954.501981637557,62.66358355129376,0.7581803224400873,2030-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,1372043.0022227508,4535.974165348414,981010.6622227507,3243.221249308414,0.7149999385102974,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,480215.0191990221,1587.5908534719672,343353.7091990221,1135.127362611967,0.7149999385102974,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,102903.24095617657,340.1981146011197,73575.81095617657,243.24163102111976,0.7149999385102975,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13919.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,54881.74254504553,181.43904085392052,39240.44254504553,129.72890305392053,0.7149999385102975,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,20580.662226320004,68.03966932021393,14715.172226320004,48.64835938021394,0.7149999385102974,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,קרן השקעה אחרת,Swish GP L.P.,ריק במקור,פנימי,Swish Ventures L.P,11022794.0,"מספר תאגיד או שותפות בחו""ל",USD,2025-01-27 00:00:00,6860.20904620276,22.679851106746327,4905.04904620276,16.216092146746323,0.7149999385102975,2035-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,התחייבות להשקעה,Red Dot III General Partner L.P.,ריק במקור,פנימי,"Red Dot 3 Capital Partners (Israel), L.P.",11022812.0,ח.פ.,USD,2025-03-27 00:00:00,2800000.019357471,9256.800063995799,2058220.5393574708,6804.477103115799,0.735078758974359,2027-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,התחייבות להשקעה,Red Dot III General Partner L.P.,ריק במקור,פנימי,"Red Dot 3 Capital Partners (Israel), L.P.",11022812.0,ח.פ.,USD,2025-03-27 00:00:00,750000.0348434472,2479.500115192436,551309.0948434472,1822.6278675524363,0.735078758974359,2027-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,התחייבות להשקעה,Red Dot III General Partner L.P.,ריק במקור,פנימי,"Red Dot 3 Capital Partners (Israel), L.P.",11022812.0,ח.פ.,USD,2025-03-27 00:00:00,199999.96902804708,661.1998976067237,147015.7290280471,486.0340001667237,0.735078758974359,2027-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
