מספר קרן,מספר מסלול,מאפיין עיקרי,חודש הנפקת שכבה,חודש הבדיקה,"שווי הנכסים באפיק (באלפי ש""ח)",שיעור מסך נכסי ההשקעה,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-04-01,2028-04-01,14303.93862,0.004091785789297728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-05-01,2028-05-01,13829.79397,0.003956151934002176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-06-01,2028-06-01,21358.36069,0.006109774312918383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-07-01,2028-07-01,24122.03749,0.006900351912338466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-08-01,2028-08-01,36102.20376,0.010327399203248188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-09-01,2028-09-01,30211.23059,0.00864222696205605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-10-01,2028-10-01,9176.21991,0.0026249501780376684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-11-01,2028-11-01,11617.11325,0.003323192315894624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-12-01,2028-12-01,24618.05125,0.007042241646934107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-01-01,2029-01-01,17821.06502,0.005097895239639026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-02-01,2029-02-01,25467.27103,0.007285169522962321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-03-01,2029-03-01,25456.58901,0.0072821138234939325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-04-01,2029-04-01,31215.8918,0.008929620425587053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-05-01,2029-05-01,9084.67092,0.002598761666868948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-06-01,2029-06-01,32232.68333,0.009220483889396596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-07-01,2029-07-01,26351.22705,0.007538034050494821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-08-01,2029-08-01,18395.45539,0.005262205393360552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-09-01,2029-09-01,34368.91324,0.009831573982875392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-10-01,2029-10-01,31434.34313,0.008992110629963168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-11-01,2029-11-01,29611.45401,0.008470654827136083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-12-01,2029-12-01,31222.54481,0.008931523586142845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-01-01,2030-01-01,26028.01933,0.007445577225083239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-02-01,2030-02-01,21668.52774,0.0061985007232599285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-03-01,2030-03-01,13293.00059,0.0038025967781514652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-04-01,2030-04-01,5068.42352,0.0014498736246169918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-05-01,2030-05-01,10561.16661,0.003021128138286409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-06-01,2030-06-01,45400.07839,0.01298714993990969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-07-01,2030-07-01,50844.62678,0.014544617873965032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-08-01,2030-08-01,77394.22659,0.022139398451546936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-09-01,2030-09-01,32945.06449,0.009424267699191176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-10-01,2027-10-01,273.65745,0.007423322665124098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-11-01,2027-11-01,27.78073,0.000753589287127732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-12-01,2027-12-01,4.9588,0.00013451405189888812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-01-01,2028-01-01,100.01376,0.002713006393329624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-02-01,2028-02-01,14.05657,0.00038130317546590986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-03-01,2028-03-01,135.64661,0.003679594889378123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-04-01,2028-04-01,79.99319,0.002169921777691703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-05-01,2028-05-01,85.80554,0.002327589509714471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-06-01,2028-06-01,40.76038,0.0011056795738360896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-07-01,2028-07-01,99.88006,0.002709379602828115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-08-01,2028-08-01,1062.52637,0.028822442380841574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-09-01,2028-09-01,439.84331,0.011931335369185838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-10-01,2028-10-01,13.19725,0.00035799297641013976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-11-01,2028-11-01,1077.9146,0.02923986860671316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-12-01,2028-12-01,292.28774,0.007928694084812598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-01-01,2029-01-01,152.71801,0.004142679342388262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-02-01,2029-02-01,258.06039,0.007000231647476669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-03-01,2029-03-01,25.87364,0.0007018569318732652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-04-01,2029-04-01,108.46762,0.002942328600877001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-05-01,2029-05-01,84.26744,0.0022858664994648784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-07-01,2029-07-01,2.50355,6.791212685154904e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-08-01,2029-08-01,57.75644,0.001566720329042312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-09-01,2029-09-01,471.15448,0.012780692541565225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-11-01,2029-11-01,226.37211,0.006140644864281844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-01-01,2030-01-01,-6.18083,-0.00016766324259865384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-02-01,2030-02-01,0.25614,6.948138512015245e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-03-01,2030-03-01,785.61358,0.02131081428422023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-04-01,2030-04-01,1262.36808,0.03424341482387266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-05-01,2030-05-01,1906.70789,0.05172199001199472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-07-01,2030-07-01,71.41366,0.0019371906040835582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-08-01,2030-08-01,1114.0971,0.03022136709078824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-09-01,2030-09-01,123.98699,0.0033633121738418413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-10-01,2027-10-01,234.81107,0.01681528935531201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-11-01,2027-11-01,44.48407,0.0031855930333776613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-01-01,2028-01-01,50.47924,0.003614919122153143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-02-01,2028-02-01,273.46882,0.01958364798540263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-04-01,2028-04-01,108.57534,0.00777529679052773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-05-01,2028-05-01,180.46002,0.012923102191755237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-06-01,2028-06-01,165.86866,0.01187818578092535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-08-01,2028-08-01,29.40342,0.002105637589129713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-09-01,2028-09-01,159.50981,0.011422815841522467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-10-01,2028-10-01,0.23245,1.66462084204219e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-11-01,2028-11-01,416.61895,0.02983491449170717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-01-01,2029-01-01,802.47933,0.057467146398195425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-02-01,2029-02-01,1622.42547,0.11618512592050317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-03-01,2029-03-01,-85.68741,-0.006136246443820796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-04-01,2029-04-01,15.20697,0.0010890014715556173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-05-01,2029-05-01,293.34559,0.021007063154879033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-07-01,2029-07-01,44.16629,0.003162836173356832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-09-01,2029-09-01,-188.77319,-0.01351842488676233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-11-01,2029-11-01,-509.02621,-0.03645238280540954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-01-01,2030-01-01,55.22105,0.0039544895998904666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-02-01,2030-02-01,-41.7063,-0.0029866713798435878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-03-01,2030-03-01,-452.55711,-0.03240851785417854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-04-01,2030-04-01,536.31507,0.038406592532730315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-07-01,2030-07-01,-294.91065,-0.02111914022500364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2025-08-01,2030-08-01,-254.328,-0.01821293566422483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-10-01,2027-10-01,153.17549,0.0003533273993213498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-11-01,2027-11-01,169.68538,0.0003914104927508637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2022-12-01,2027-12-01,96.58153,0.00022278303674678584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-01-01,2028-01-01,383.74388,0.0008851757361826238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-02-01,2028-02-01,150.80105,0.0003478503173805995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-03-01,2028-03-01,179.29585,0.0004135788068287612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-04-01,2028-04-01,1913.91083,0.004414786831084178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-05-01,2028-05-01,587.72882,0.0013557044634021132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-06-01,2028-06-01,2724.97125,0.006285646646130839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-07-01,2028-07-01,1904.8198,0.004393816700764683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-08-01,2028-08-01,4261.32473,0.009829528108672303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-09-01,2028-09-01,8061.8471,0.018596130944770382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-10-01,2028-10-01,2368.30069,0.005462920494712688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-11-01,2028-11-01,4331.00294,0.00999025369687618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2023-12-01,2028-12-01,3325.8956,0.00767178902291953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-01-01,2029-01-01,6091.30083,0.014050704069873578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-02-01,2029-02-01,6157.51979,0.014203450262639566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-03-01,2029-03-01,4421.94142,0.010200020002416554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-04-01,2029-04-01,9749.93185,0.022490008447963165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-05-01,2029-05-01,4905.48407,0.011315399930272203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-06-01,2029-06-01,9093.84345,0.02097662005862682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,נכס או התחייבות בגין השלמת המדינה לתשואת היעד,2024-07-01,2029-07-01,9576.93872,0.022090968022348334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
