מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,תשואה לפדיון,שיעור ריבית,נחיתות חוזית,האם סווג כחוב בעייתי,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908.0,13910.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח -1רמ,IL0012117474,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2024-09-24,ilAAA,S&P מעלות,מנפיק,ILS,1.91,2027-09-30,0.0573,0.0675,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1160605.35,1.0,101.09,1173.25595,ריק במקור,ריק במקור,שווי הוגן,0.016290730058108084,0.0004682738600009921,,,,,,,,,,,,,,
13908.0,13910.0,עלמדב אינק.,2624970.0,LEI,עלמדב אגח ג-רמ,IL0012118878,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,קנדה,לא סחיר,בנייה,לא,2024-09-30,NR,NR,NR,ILS,3.01,2029-04-30,0.0889,0.095,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,3000000.0,1.0,106.35,3190.5,ריק במקור,ריק במקור,שווי הוגן,0.04430028609732927,0.001273403088501844,,,,,,,,,,,,,,
13908.0,13910.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח -3רמ,IL0012150293,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2024-12-22,ilAAA,S&P מעלות,מנפיק,ILS,3.25,2035-05-24,0.0364,0.0369,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,10405272.57,1.0,103.39,10758.01131,ריק במקור,ריק במקור,שווי הוגן,0.14937563982802193,0.004293773649362724,,,,,,,,,,,,,,
13908.0,13910.0,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נד אגח2רמ,IL0012151937,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-25,NR,NR,NR,ILS,2.07,2028-01-02,0.0708,0.07508,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,2552541.06,1.0,101.45,2589.55291,ריק במקור,ריק במקור,שווי הוגן,0.03595609928762625,0.001033551065172524,,,,,,,,,,,,,,
13908.0,13910.0,"מימון ישיר נדל""ן ומשכנתאות הנפ",517014023.0,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-29,ilAA+,S&P מעלות,נייר ערך,ILS,10.42,2054-02-20,0.0476,0.05,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,3950033.96,1.0,106.71,4215.08124,ריק במקור,ריק במקור,שווי הוגן,0.058526658785608976,0.0016823373983081598,,,,,,,,,,,,,,
13908.0,13910.0,קרן שמש נכסים שותפות מוגבלת,540333101.0,מספר שותפות,קרן שמש אגחא-רמ,IL0012153008,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אנרגיה מתחדשת,לא,2025-01-02,ilA,S&P מעלות,נייר ערך,ILS,7.89,2043-12-31,0.0402,0.039,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1960000.0,1.0,103.28,2024.288,ריק במקור,ריק במקור,שווי הוגן,0.02810736171239319,0.0008079406335111177,,,,,,,,,,,,,,
13908.0,13910.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח -4רמ,IL0012219288,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2025-05-21,ilAAA,S&P מעלות,מנפיק,ILS,3.34,2029-06-24,0.0649,0.067,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,9886759.19,1.0,99.38,9825.46128,ריק במקור,ריק במקור,שווי הוגן,0.1364271260749823,0.003921571145559405,,,,,,,,,,,,,,
13908.0,13910.0,"מת""ם - מרכז תעשיות מדע חיפה בע",510687403.0,ח.פ.,"מת""ם אגח ב-רמ",IL0012235367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2025-06-24,ilAA,S&P מעלות,נייר ערך,ILS,5.24,2035-07-01,0.0348,0.034,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1902000.0,1.0,102.03,1940.6106,ריק במקור,ריק במקור,שווי הוגן,0.026945495935906536,0.0007745430282461736,,,,,,,,,,,,,,
13908.0,13910.0,"הראל חברה לביטוח בע""מ",520004078.0,ח.פ.,הראלבט אגח ב-רמ,IL0012248154,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטוח,לא,2025-07-08,NR,NR,NR,ILS,3.19,2029-03-25,0.0586,0.0608,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1578355.18,1.0,99.22,1566.04401,ריק במקור,ריק במקור,שווי הוגן,0.0217446161053154,0.0006250447513129017,,,,,,,,,,,,,,
13908.0,13910.0,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נד אגח3רמ,IL0012253667,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-20,NR,NR,NR,ILS,3.89,2030-04-01,0.0709,0.0685,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1478606.85,1.0,99.18,1466.48227,ריק במקור,ריק במקור,שווי הוגן,0.020362195304078002,0.0005853073348538459,,,,,,,,,,,,,,
13908.0,13910.0,"מימון ישיר נדל""ן ומשכנתאות הנפ",517112074.0,ח.פ.,ממון מש2 אג א-מ,IL0012257882,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,ilAA+,S&P מעלות,נייר ערך,ILS,10.21,2054-06-21,0.051,0.0525,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1582343.48,1.0,103.96,1645.00428,ריק במקור,ריק במקור,שווי הוגן,0.02284098424551987,0.0006565596397902374,,,,,,,,,,,,,,
13908.0,13910.0,"מימון ישיר נדל""ן ומשכנתאות הנפ",517112074.0,ח.פ.,ממון מש2 אג ב-מ,IL0012257965,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2025-07-29,ilAA+,S&P מעלות,נייר ערך,ILS,7.35,2054-06-21,0.0783,0.078,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,859567.63,1.0,100.1,860.4272,ריק במקור,ריק במקור,שווי הוגן,0.011947083882126296,0.00034341659737062967,,,,,,,,,,,,,,
13908.0,13910.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח -2רמ,IL0012275454,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2025-08-27,ilAAA,S&P מעלות,מנפיק,ILS,2.87,2028-11-07,0.0647,0.07989,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,12000000.0,1.0,99.52,11942.4,ריק במקור,ריק במקור,שווי הוגן,0.16582094865655697,0.004766490845987909,,,,,,,,,,,,,,
13908.0,13910.0,"ישראכרט בע""מ",510706153.0,ח.פ.,ישראכרט אגחג-רמ,IL0012283375,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2025-09-08,ilAA-,S&P מעלות,נייר ערך,ILS,5.41,2036-09-10,0.0408,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,450000.0,1.0,99.66,448.47,ריק במקור,ריק במקור,שווי הוגן,0.006227033162848851,0.0001789948544430096,,,,,,,,,,,,,,
13908.0,13910.0,"לידר החזקות והשקעות בע""מ",520037664.0,ח.פ.,לידר אגח ח- רמ,IL0031803617,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2021-02-28,ilA+,S&P מעלות,נייר ערך,ILS,1.33,2028-02-15,0.0508,0.021,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,343764.3,1.0,97.85,336.37337,ריק במקור,ריק במקור,שווי הוגן,0.004670564653353015,0.00013425447053683548,,,,,,,,,,,,,,
13908.0,13910.0,"כלל תעשיות בע""מ",520021874.0,ח.פ.,כלל תעשאג טז-רמ,IL0060802381,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2022-10-03,ilA,S&P מעלות,נייר ערך,ILS,1.46,2027-06-30,0.0603,0.0447,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,2983337.91,1.0,100.02,2983.93458,ריק במקור,ריק במקור,שווי הוגן,0.041432112706382716,0.00119095800346637,,,,,,,,,,,,,,
13908.0,13911.0,"מקורות חברת מים בע""מ",520010869.0,ח.פ.,מקורות אגח -6רמ,IL0011009086,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2006-12-26,ilAAA,S&P מעלות,נייר ערך,ILS,4.98,2036-12-25,0.0256,0.049,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,300000.0,1.0,164.64,493.92,ריק במקור,ריק במקור,שווי הוגן,0.019586755373836036,0.000598068584215039,,,,,,,,,,,,,,
13908.0,13911.0,"מקורות חברת מים בע""מ",520010869.0,ח.פ.,מקורות אגח -8רמ,IL0011243461,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2023-02-02,ilAAA,S&P מעלות,נייר ערך,ILS,9.45,2048-07-14,0.0282,0.041,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,176923.1,1.0,139.55,246.89619,ריק במקור,ריק במקור,שווי הוגן,0.009790847255146872,0.00029895702705172347,,,,,,,,,,,,,,
13908.0,13911.0,"מת""ם - מרכז תעשיות מדע חיפה בע",510687403.0,ח.פ.,"מת""ם אגח א -רמ",IL0011389991,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2016-08-16,ilAA,S&P מעלות,נייר ערך,ILS,1.22,2027-06-30,0.0481,0.031,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,615384.64,1.0,98.25,604.61541,ריק במקור,ריק במקור,שווי הוגן,0.023976462040252628,0.0007321053657541613,,,,,,,,,,,,,,
13908.0,13911.0,"רפאל מערכות לחימה מתקדמות בע""מ",520042185.0,ח.פ.,רפאל אגח ד-רמ,IL0011402844,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטחוניות,לא,2024-06-17,ilAAA,S&P מעלות,נייר ערך,ILS,4.41,2034-09-15,0.0501,0.0374,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,654743.71,1.0,96.46,631.56578,ריק במקור,ריק במקור,שווי הוגן,0.025045198484260504,0.0007647385242210617,,,,,,,,,,,,,,
13908.0,13911.0,"אורמת טכנולוגיות, אינק",880326081.0,LEI,אורמת אגח 4 -רמ,IL0011672123,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,"ארה""ב",לא סחיר,אנרגיה מתחדשת,לא,2022-10-03,ilAA-,S&P מעלות,נייר ערך,ILS,2.95,2031-06-15,0.0594,0.0335,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,53333.33,1.0,95.91,51.152,ריק במקור,ריק במקור,שווי הוגן,0.0020284696122498803,6.193797420587884e-05,,,,,,,,,,,,,,
13908.0,13911.0,רשות שדות התעופה בישראל.,500102868.0,ח.פ.,"רש""ת אגח א-רמ",IL0011873358,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-28,ilAAA,S&P מעלות,נייר ערך,ILS,3.26,2031-12-31,0.0258,0.0155,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,436671.05,1.0,108.19,472.43441,ריק במקור,ריק במקור,שווי הוגן,0.018734728739173465,0.000572052516041398,,,,,,,,,,,,,,
13908.0,13911.0,רשות שדות התעופה בישראל.,500102868.0,ח.פ.,"רש""ת אגח ב-רמ",IL0011873432,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-06-28,ilAAA,S&P מעלות,נייר ערך,ILS,6.17,2036-12-31,0.0285,0.0175,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,284210.53,1.0,105.54,299.95579,ריק במקור,ריק במקור,שווי הוגן,0.01189496412717795,0.0003632048401611669,,,,,,,,,,,,,,
13908.0,13911.0,"איילון חברה לביטוח בע""מ",520030677.0,ח.פ.,איילון אגח ג-רמ,IL0011955775,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,ביטוח,לא,2022-11-22,ilBBB,S&P מעלות,נייר ערך,ILS,2.08,2030-12-31,0.0726,0.0775,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,150000.0,1.0,104.94,157.41,ריק במקור,ריק במקור,שווי הוגן,0.006242207570852629,0.00019060166796503337,,,,,,,,,,,,,,
13908.0,13911.0,"עוגן-אג""ח חברתית 2 בע""מ (חל""צ)",516556545.0,ח.פ.,עוגן אגחא-רמ,IL0011968315,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2022-11-22,ilAA,S&P מעלות,נייר ערך,ILS,0.33,2026-03-15,0.067,0.065,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,34179.91,1.0,100.62,34.39183,ריק במקור,ריק במקור,שווי הוגן,0.001363832930572877,4.164373395826106e-05,,,,,,,,,,,,,,
13908.0,13911.0,"מקס איט פיננסים בע""מ",512905423.0,ח.פ.,מקס איט הת ד-רמ,IL0011979536,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים פיננסיים,לא,2023-07-18,ilA+,S&P מעלות,נייר ערך,ILS,2.87,2028-11-16,0.0667,0.0733,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,200000.0,1.0,105.83,211.66,ריק במקור,ריק במקור,שווי הוגן,0.008393530617156898,0.00025629089029590856,,,,,,,,,,,,,,
13908.0,13911.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח 1 ר-מ,IL0011986390,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2023-08-07,ilAAA,S&P מעלות,מנפיק,ILS,1.19,2026-12-24,0.0639,0.068,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,74285.4,1.0,100.51,74.66426,ריק במקור,ריק במקור,שווי הוגן,0.002960865313792701,9.040805853106487e-05,,,,,,,,,,,,,,
13908.0,13911.0,"אגד חברה לתחבורה בע""מ",516041118.0,ח.פ.,אגד אגח -1רמ,IL0011987877,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,שירותים,לא,2022-10-03,ilAA-,S&P מעלות,נייר ערך,ILS,2.3,2029-12-31,0.0286,0.0364,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,139230.0,1.0,108.84,151.53793,ריק במקור,ריק במקור,שווי הוגן,0.0060093463815344365,0.00018349140599687738,,,,,,,,,,,,,,
13908.0,13911.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח -2רמ,IL0012058975,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2024-12-22,ilAAA,S&P מעלות,מנפיק,ILS,4.24,2030-08-25,0.0605,0.068,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,921704.63,1.0,101.46,935.16152,ריק במקור,ריק במקור,שווי הוגן,0.03708450746530749,0.001132350838756851,,,,,,,,,,,,,,
13908.0,13911.0,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נד אגח1רמ,IL0012071416,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-06-03,NR,NR,NR,ILS,1.07,2026-11-30,0.0553,0.07,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,194238.27,1.0,103.36,200.76468,ריק במקור,ריק במקור,שווי הוגן,0.007961468810468239,0.00024309816959828585,,,,,,,,,,,,,,
13908.0,13911.0,"גב-ים נגב בע""מ",514189596.0,ח.פ.,גב-יםנגב אגב-רמ,IL0012084534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2024-07-11,ilA+,S&P מעלות,נייר ערך,ILS,2.9,2028-12-31,0.0348,0.0384,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1000000.0,1.0,106.65,1066.5,ריק במקור,ריק במקור,שווי הוגן,0.042292830025502375,0.0012913835136567442,,,,,,,,,,,,,,
13908.0,13911.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,פועלים אגח -1רמ,IL0012117474,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2024-09-24,ilAAA,S&P מעלות,מנפיק,ILS,1.91,2027-09-30,0.0573,0.0675,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,618989.52,1.0,101.09,625.73651,ריק במקור,ריק במקור,שווי הוגן,0.02481403455994474,0.0007576800871140257,,,,,,,,,,,,,,
13908.0,13911.0,עלמדב אינק.,2624970.0,LEI,עלמדב אגח ג-רמ,IL0012118878,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,קנדה,לא סחיר,בנייה,לא,2024-09-30,NR,NR,NR,ILS,3.01,2029-04-30,0.0889,0.095,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1600000.0,1.0,106.35,1701.6,ריק במקור,ריק במקור,שווי הוגן,0.06747818056389576,0.0020604014878934044,,,,,,,,,,,,,,
13908.0,13911.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,לאומי אגח -3רמ,IL0012150293,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,בנקים,לא,2024-12-22,ilAAA,S&P מעלות,מנפיק,ILS,3.25,2035-05-24,0.0364,0.0369,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,2601318.15,1.0,103.39,2689.50284,ריק במקור,ריק במקור,שווי הוגן,0.10665418327728637,0.0032566147468438746,,,,,,,,,,,,,,
13908.0,13911.0,"מכלול מימון נדל""ן בע""מ",515759777.0,ח.פ.,מכלול נד אגח2רמ,IL0012151937,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-25,NR,NR,NR,ILS,2.07,2028-01-02,0.0708,0.07508,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,637101.01,1.0,101.45,646.33897,ריק במקור,ריק במקור,שווי הוגן,0.02563104003475694,0.0007826268073997946,,,,,,,,,,,,,,
13908.0,13911.0,"מימון ישיר נדל""ן ומשכנתאות הנפ",517014023.0,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2024-12-29,ilAA+,S&P מעלות,נייר ערך,ILS,10.42,2054-02-20,0.0476,0.05,החוב לא נחות,ריק במקור,חברת ציטוט,אי-תלות,2025-09-30,2025-09-30,1492235.05,1.0,106.71,1592.36402,ריק במקור,ריק במקור,שווי הוגן,0.06314634865127582,0.001928131873575413,,,,,,,,,,,,,,
