מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13918.0,13921.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,500.0,1.0,223.2,1.116,0.07138589706358335,2.8426979705110595e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,784.0,1.0,158.2,1.24029,0.0793362135026808,3.159291994484912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,600.0,1.0,1024.0,6.144,0.39300622899521154,0.00015650122160232929,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,500.0,1.0,492.0,2.46,0.15735600965628585,6.266162193062012e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,616.0,1.0,215.8,1.32933,0.08503173346194734,3.386096499228912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,36.0,1.0,1609.0,0.57924,0.03705158334687277,1.4754519466297722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"אפי קפיטל נדל""ן בע""מ",513948216.0,ח.פ.,אפי קפיטל אפ 1,IL0012042136,ISIN,ישראל,ישראל,סחיר,TASE,IL0011814378,בנייה,2026-02-15,לא,ILS,1157.914,1.0,3500.0,1.0,530.8,18.578,0.08367736479989003,9.95370252475423e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,2500.0,1.0,223.2,5.58,0.02513293656924246,2.989646898919615e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,15000.0,1.0,1024.0,153.6,0.6918313722286096,0.0008229565657241091,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"אמות השקעות בע""מ",520026683.0,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31,לא,ILS,2768.747,1.0,2650.0,1.0,169.8,4.4997,0.020267146000111164,2.4108448299406078e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,13728.0,1.0,215.8,29.62502,0.13343436353450525,0.00015872464009575551,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,630.0,1.0,1609.0,10.1367,0.04565681686764158,5.4310311326663905e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"אלומיי קפיטל בע""מ",520039868.0,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05,לא,ILS,8000.0,1.0,24.0,1.0,646.6,0.15518,0.0685851170561171,5.4070700754888045e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,185.0,1.0,59.6,0.11026,0.048731763156382724,3.8418839188258506e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,50.0,1.0,223.2,0.1116,0.049324004790969635,3.888574690195583e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,80.0,1.0,158.2,0.12656,0.0559358964726265,4.4098388242934855e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,100.0,1.0,1024.0,1.024,0.452578681952983,0.0003568011185269065,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,20.0,1.0,492.0,0.0984,0.04348998271891946,3.428635748344492e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16357.404,1.0,12.0,1.0,2797.0,0.33564,0.14834327032294845,0.00011694992912340908,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,132.0,1.0,215.8,0.28486,0.1258999642003191,9.925621740583456e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13923.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,1.0,1.0,1609.0,0.01609,0.0071113193287338835,5.606376950290943e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"אלומיי קפיטל בע""מ",520039868.0,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05,לא,ILS,8000.0,1.0,228.0,1.0,646.6,1.47425,0.10334402115319098,6.180835561771738e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,740.0,1.0,59.6,0.44104,0.0309166336031225,1.8490728954816395e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,250.0,1.0,223.2,0.558,0.039115457896205234,2.339431062213756e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,304.0,1.0,158.2,0.48093,0.033712898146992805,2.0163128687284258e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,1000.0,1.0,1024.0,10.24,0.7178177219662035,0.0004293149476177215,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,100.0,1.0,492.0,0.492,0.03448889836009494,2.0627241623820213e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,36.0,1.0,1609.0,0.57924,0.04060436887418982,2.42848037361415e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,185.0,1.0,59.6,0.11026,0.021156609953546023,1.023396327906768e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,250.0,1.0,223.2,0.558,0.10706864097658882,5.179168791692151e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,80.0,1.0,158.2,0.12656,0.024284242297485804,1.1746874592769869e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,250.0,1.0,1024.0,2.56,0.4912109693549594,0.00023761061123175458,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,30.0,1.0,492.0,0.1476,0.02832138245187188,1.369973680383085e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16357.404,1.0,24.0,1.0,2797.0,0.67128,0.12880472637054574,6.230595746392665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,220.0,1.0,215.8,0.47476,0.09109660930115646,4.406563038608899e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,35.0,1.0,1609.0,0.56315,0.10805681929384586,5.2269693638735395e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"מיטב טרייד השקעות בע""מ",516854239.0,ח.פ.,מיטב טרייד אפ 1,IL0012031998,ISIN,ישראל,ישראל,סחיר,TASE,IL0012031816,שירותים פיננסיים,2028-01-18,לא,ILS,699.031,1.0,25000.0,1.0,1568.0,392.0,0.8102692532996769,0.0029078847303736677,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,740.0,1.0,59.6,0.44104,0.0009116355904981875,3.2716670446020467e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,3750.0,1.0,223.2,8.37,0.01730090216866912,6.208927345211121e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,1600.0,1.0,158.2,2.5312,0.005232024321306486,1.8776627116127112e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,5000.0,1.0,1024.0,51.2,0.10583108614526393,0.0003798053525386015,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,500.0,1.0,492.0,2.46,0.005084852967135727,1.824846029775312e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16357.404,1.0,588.0,1.0,2797.0,16.44636,0.03399484652218794,0.00012200030386282722,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,3696.0,1.0,215.8,7.97597,0.016486436878164857,5.916633003295526e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,147.0,1.0,1609.0,2.36523,0.004888962107096925,1.7545449491892118e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"מיטב טרייד השקעות בע""מ",516854239.0,ח.פ.,מיטב טרייד אפ 1,IL0012031998,ISIN,ישראל,ישראל,סחיר,TASE,IL0012031816,שירותים פיננסיים,2028-01-18,לא,ILS,699.031,1.0,50000.0,1.0,1568.0,784.0,0.5534499436363471,0.0013740407404186827,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,30000.0,1.0,223.2,66.96,0.047269143145267596,0.00011735429589086094,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,40000.0,1.0,1024.0,409.6,0.2891493583079691,0.0007178661827493526,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"אמות השקעות בע""מ",520026683.0,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31,לא,ILS,2768.747,1.0,18750.0,1.0,169.8,31.8375,0.02247507982209464,5.579849754219363e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,44000.0,1.0,215.8,94.952,0.06702956511244697,0.00016641315865336065,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,1816.0,1.0,1609.0,29.21944,0.020626909975874522,5.1210077770687845e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,370.0,1.0,59.6,0.22052,0.040850124206458734,1.2182618366378331e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,304.0,1.0,158.2,0.48093,0.08908965279617359,2.656895814865922e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,250.0,1.0,492.0,1.23,0.2278507744147662,6.795129961293918e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16357.404,1.0,90.0,1.0,2797.0,2.5173,0.46631606051568375,0.0001390681353785787,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,440.0,1.0,215.8,0.94952,0.17589338806691773,5.245619350282765e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מיטב טרייד השקעות בע""מ",516854239.0,ח.פ.,מיטב טרייד אפ 1,IL0012031998,ISIN,ישראל,ישראל,סחיר,TASE,IL0012031816,שירותים פיננסיים,2028-01-18,לא,ILS,699.031,1.0,6000.0,1.0,1568.0,94.08,0.6533025283043945,0.0019744009866934616,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל הנדסה אפ 1,IL0012159617,ISIN,ישראל,ישראל,סחיר,TASE,IL0012079682,בנייה,2027-01-10,לא,ILS,1023.0,1.0,2250.0,1.0,223.2,5.022,0.03487335562441188,0.00010539372613918543,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"בלדי בע""מ",511226136.0,ח.פ.,בלדי אפ 1,IL0012166620,ISIN,ישראל,ישראל,סחיר,TASE,IL0012125394,מסחר,2028-01-31,לא,ILS,2732.245,1.0,3000.0,1.0,1024.0,30.72,0.21332327454837371,0.0006447023630019467,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"אמות השקעות בע""מ",520026683.0,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31,לא,ILS,2768.747,1.0,2400.0,1.0,169.8,4.0752,0.0282986656393077,8.552379784197697e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,3872.0,1.0,215.8,8.35578,0.05802351403013705,0.00017535778355222675,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,ח.פ.,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31,לא,ILS,11928.208,1.0,109.0,1.0,1609.0,1.75381,0.012178661853375109,3.680616703308737e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15271.0,"ארי נדל""ן (ארנה) השקעות בע""מ",520038332.0,ח.פ.,ארי נדלן אפ 1,IL0012123498,ISIN,ישראל,ישראל,סחיר,TASE,IL0003660136,"נדל""ן מניב בישראל",2027-09-27,לא,ILS,285.242,1.0,185.0,1.0,59.6,0.11026,0.15730978299639042,8.976939718750671e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15271.0,"קבוצת חג'ג' ייזום נדל""ן בע""מ",520033309.0,ח.פ.,חג'ג' אפ 1,IL0012166547,ISIN,ישראל,ישראל,סחיר,TASE,IL0008230133,בנייה,2026-07-30,לא,ILS,3230.0,1.0,32.0,1.0,158.2,0.05062,0.07222039919533178,4.121283226584065e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15271.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר אפ 1,IL0012179185,ISIN,ישראל,ישראל,סחיר,TASE,IL0011722878,אנרגיה מתחדשת,2026-08-31,לא,ILS,4152.0,1.0,20.0,1.0,492.0,0.0984,0.14038892297156555,8.01134471544591e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15271.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס אפ 1,IL0012189812,ISIN,ישראל,ישראל,סחיר,TASE,IL0011751166,תוכנה ואינטרנט,2027-03-31,לא,ILS,16357.404,1.0,9.0,1.0,2797.0,0.25173,0.35914739410195323,0.00020494876069300803,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15271.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו אפ 1,IL0012251844,ISIN,ישראל,ישראל,סחיר,TASE,IL0012166059,בנייה,2029-07-12,לא,ILS,850.0,1.0,88.0,1.0,215.8,0.1899,0.27093350073475914,0.00015460918307552628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
