מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13918.0,14338.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,STOX600.קסם,IL0011462087,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,ILS,20.0,1.0,51160.0,0.0,10.232,1.01461038961039e-05,0.0073799531290752425,0.006246237308950039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,SP500.הרל,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,8830.0,1.0,2569.0,0.0,226.8427,2.33112092181846e-05,0.16361302713769318,0.13847862939825656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,MSCI EM.הרל,IL0011493017,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,ILS,581.0,1.0,5348.0,0.0,31.07188,0.000100172413,0.02241096736046232,0.018968172020642937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,STOXX600.הרל,IL0011498719,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,4858.0,1.0,2884.0,0.0,140.10472,0.000181348084,0.10105221528168595,0.08552847236356516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS3T.קסם,IL0011579088,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,310.0,1.0,12257.0,0.0,37.9967,5.96153846153846e-05,0.02740557711684258,0.02319550480423983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS5T.קסם,IL0011579161,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,680.0,1.0,17298.0,0.0,117.6264,0.000183783783,0.08483945648376233,0.07180633387387421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDU10T.קסם,IL0011579245,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,1690.0,1.0,2191.12,0.0,37.02993,6.25925925925926e-05,0.026708282620498167,0.022605329389543426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,NASDAQ 100.IBI,IL0012004508,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1580.0,1.0,6445.0,0.0,101.831,0.000316,0.07344683415626085,0.06216385764344131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,ISHARES TRUST,55786148.0,LEI,ISHARES BROAD USD HIGH YIELD,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,1089.0,3.306,3778.0,0.0,136.01684,1.59047758142252e-06,0.0981037826392618,0.08303298090827678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,Ishares iBoxx $ Investment,78005.0,LEI,ISHARES GS$ INVESTOP CORP,US4642872422,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,438.0,3.306,11147.0,0.0,161.41168,1.53522607781283e-06,0.11642011658378536,0.09853554121543245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,BlackRock Investment Management (UK) Limited,11413305.0,LEI,ISHARES LEHMAN 3-7 YEA TREA,US4642886612,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NASDAQ,Bond/Fixed Income Funds,לא,USD,60.0,3.306,11951.0,0.0,23.706,4.18702023726448e-07,0.017098237771487265,0.014471589292999376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14338.0,Vanguard Intermediate,17531235.0,LEI,VANGUARD INTERMIDIATE TERM,US92206C8709,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NASDAQ,Bond/Fixed Income Funds,לא,USD,578.0,3.306,8411.0,0.0,160.72311,8.58949781777418e-07,0.11592347718522326,0.09811519606064123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"מיטב קרנות נאמנות בע""מ",513534974.0,ח.פ.,RUSS2000.תכ,IL0011444846,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"RUSSELL 2000 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,5500.0,1.0,8885.0,0.0,488.675,0.000588029829,0.03971590761641098,0.019133245022854104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,SP500.IBI,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,796.0,1.0,21730.0,0.0,172.9708,7.99133289750451e-06,0.014057793652502582,0.0067723797988419555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,MSCI EM.הרל,IL0011493017,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,ILS,14194.0,1.0,5348.0,0.0,759.09512,0.002447241379,0.06169366482424597,0.029721088507930295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,STOXX600.הרל,IL0011498719,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,49793.0,1.0,2884.0,0.0,1436.03012,0.001858761871,0.11670995974892016,0.05622533615625636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS3T.קסם,IL0011579088,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,4925.0,1.0,12257.0,0.0,603.65725,0.000947115384,0.04906081868926526,0.02363518099774348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS5T.קסם,IL0011579161,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,7937.0,1.0,17298.0,0.0,1372.94226,0.002145135135,0.11158264278063437,0.05375523745395419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDU10T.קסם,IL0011579245,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,48519.0,1.0,2191.12,0.0,1063.10951,0.001797,0.08640171706203088,0.04162425894706372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,CSI300.קסם,IL0011627838,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,סין,TASE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה - מדד אחר",לא,ILS,13.0,1.0,27300.0,0.0,3.549,4.52465064476272e-06,0.0002884366012802835,0.00013895510633060666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,NASDAQ 100.IBI,IL0012004508,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,17911.0,1.0,6445.0,0.0,1154.36395,0.0035822,0.09381820636192818,0.04519717256028997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,ISHARES TRUST,55786148.0,LEI,ISHARES BROAD USD HIGH YIELD,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,12616.0,3.306,3778.0,0.0,1575.74698,1.84255878486929e-05,0.1280651178892282,0.061695714047909925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,Ishares iBoxx $ Investment,78005.0,LEI,ISHARES GS$ INVESTOP CORP,US4642872422,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,4965.0,3.306,11147.0,0.0,1829.70091,1.74027339642482e-05,0.14870462435611212,0.07163885164898783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,Vanguard Intermediate,17531235.0,LEI,VANGUARD INTERMIDIATE TERM,US92206C8709,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NASDAQ,Bond/Fixed Income Funds,לא,USD,6633.0,3.306,8411.0,0.0,1844.42279,9.85711747842493e-06,0.149901110417441,0.07221526201832748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,קסם.תלבונד ש 50,IL0011507626,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,3000.0,1.0,4241.12,0.0,127.2336,7.6890067425669e-05,1.0,0.000222989987181294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"מיטב קרנות נאמנות בע""מ",513534974.0,ח.פ.,תכ.תלבונד60,IL0011451015,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,105000.0,1.0,392.09,0.0,411.6945,7.7108553951732e-05,0.21550942318511815,0.022744045787397714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,קסם.תלבונד 20 צ,IL0011459604,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,12520.0,1.0,3977.99,0.0,498.04435,0.000239965411,0.2607109169277391,0.02751443971331833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,IBI.תלבונד 60צד,IL0011480063,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,136115.0,1.0,392.58,0.0,534.36027,9.90135286108966e-05,0.2797211853953453,0.029520711226033395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15264.0,"מגדל קרנות נאמנות בע""מ",511303661.0,ח.פ.,MTF.תלבונד60,IL0011499964,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,93381.0,1.0,499.28,0.0,466.23266,0.000444671428,0.24405847449179746,0.025757004202437078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS3T.קסם,IL0011579088,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,1234.0,1.0,12257.0,0.0,151.25138,0.000237307692,0.05655019175742695,0.03891320698438792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDUS5T.קסם,IL0011579161,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,1976.0,1.0,17298.0,0.0,341.80848,0.000534054054,0.12779609077493792,0.08793879521138265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SPBDU10T.קסם,IL0011579245,ISIN,"עוקב אחר מדדים אחרים בחו""ל",ישראל,"ארה""ב",TASE,"אג""ח בחו""ל - אג""ח חשופת דולר",לא,ILS,11978.0,1.0,2191.12,0.0,262.45235,0.000443629629,0.09812624995347038,0.06752244256607129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,ISHARES TRUST,55786148.0,LEI,ISHARES BROAD USD HIGH YIELD,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,4296.0,3.306,3778.0,0.0,536.57332,6.27428070687892e-06,0.20061518868733103,0.13804692997485518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,Ishares iBoxx $ Investment,78005.0,LEI,ISHARES GS$ INVESTOP CORP,US4642872422,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NYSE,Bond/Fixed Income Funds,לא,USD,1686.0,3.306,11147.0,0.0,621.32442,5.90956887486856e-06,0.23230211251343344,0.15985127381921918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,BlackRock Investment Management (UK) Limited,11413305.0,LEI,ISHARES LEHMAN 3-7 YEA TREA,US4642886612,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NASDAQ,Bond/Fixed Income Funds,לא,USD,353.0,3.306,11951.0,0.0,139.47032,2.46336357292394e-06,0.052145463667635276,0.03588223413458322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15265.0,Vanguard Intermediate,17531235.0,LEI,VANGUARD INTERMIDIATE TERM,US92206C8709,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",NASDAQ,Bond/Fixed Income Funds,לא,USD,2236.0,3.306,8411.0,0.0,621.75929,3.32285763331195e-06,0.23246470264576513,0.15996315502203068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,"מיטב קרנות נאמנות בע""מ",513534974.0,ח.פ.,SP500.תכ,IL0011443855,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,73666.0,1.0,25890.0,0.0,19072.1274,0.001838881885,0.18761273940214376,0.03660283268553429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,SP500.קסם,IL0011464711,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,81715.0,1.0,24260.0,0.0,19824.059,0.002783597164,0.1950094993104819,0.03804592426984103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,SP500.IBI,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,80576.0,1.0,21730.0,0.0,17509.1648,0.000808931707,0.17223785809922748,0.033603227170024376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,SP500.הרל,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,1174370.0,1.0,2569.0,0.0,30169.5653,0.003100338025,0.2967783652968288,0.05790080611936354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,"מגדל קרנות נאמנות בע""מ",511303661.0,ח.פ.,SP500.MTF,IL0011503336,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,159311.0,1.0,9467.0,0.0,15081.97237,0.00182486827,0.1483615378913179,0.02894500962839421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"מיטב קרנות נאמנות בע""מ",513534974.0,ח.פ.,SP500.תכ,IL0011443855,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,184.0,1.0,25890.0,0.0,47.6376,4.59308591294809e-06,0.04970911450740621,0.010155028844356925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,RUSS2000.קסם,IL0011457137,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"RUSSELL 2000 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,820.0,1.0,8022.0,0.0,65.7804,7.45323639520768e-05,0.06864085167898853,0.014022575851708236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,STOX600.קסם,IL0011462087,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,אירופה,TASE,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,ILS,105.0,1.0,51160.0,0.0,53.718,5.32670454545455e-05,0.05605391986810518,0.011451203239902206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,קסם.תלבונד 60 צ,IL0011462327,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד צמודות",לא,ILS,2466.0,1.0,3901.51,0.0,96.21124,3.42405838394442e-05,0.10039497258593089,0.020509595725883477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,קסם.תל גוב-כללי,IL0011466468,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -שקליות- מדד אחר",לא,ILS,2873.0,1.0,3741.91,0.0,107.50507,0.000215860932,0.11217991323569451,0.022917130308088784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,IBI.תלבונד 60צד,IL0011480063,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"60 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,41531.0,1.0,392.58,0.0,163.0424,3.02107104781923e-05,0.1701322764195158,0.034756164770122326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,SP500.IBI,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,246.0,1.0,21730.0,0.0,53.4558,2.46968328239461e-06,0.055780318137038924,0.011395309396320866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"הראל קרנות נאמנות בע""מ",511776783.0,ח.פ.,MSCI EM.הרל,IL0011493017,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,ישראל,TASE,"MSCI EMERGING MARKETS - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-שווקים מתעוררים כללי",לא,ILS,614.0,1.0,5348.0,0.0,32.83672,0.000105862068,0.03426462026902354,0.006999887457681997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"מיטב קרנות נאמנות בע""מ",513534974.0,ח.פ.,תכ.כשתא125,IL0011553737,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,5529.0,1.0,3194.0,0.0,176.59626,0.000189349315,0.18427552416409895,0.03764547571887658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,"מגדל קרנות נאמנות בע""מ",511303661.0,ח.פ.,MTF.תל גוב כללי,IL0011930695,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - מדינה-אג""ח מדינה שקליות -שקליות- מדד אחר",לא,ILS,27664.0,1.0,388.95,0.0,107.59913,0.000368853333,0.11227806342190387,0.022937181318490235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15267.0,אי.בי.אי קרנות נאמנות בעמ,513765339.0,ח.פ.,NASDAQ 100.IBI,IL0012004508,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"NASDAQ 100 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,837.0,1.0,6445.0,0.0,53.94465,0.0001674,0.05629042571229346,0.011499518799199346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"קסם קרנות נאמנות בע""מ",510938608.0,ח.פ.,קסם.תא 125,IL0011463564,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,1367.0,1.0,31750.0,0.0,434.0225,3.85952122004011e-05,0.5000935264681979,0.009108571983919674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,"מגדל קרנות נאמנות בע""מ",511303661.0,ח.פ.,MTF.תא125,IL0011502833,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,Large & Mid Cap מניות בארץ - מניות לפי שווי שוק-מניות,לא,ILS,8672.0,1.0,5003.0,0.0,433.86016,9.12842105263158e-05,0.4999064735318021,0.009105165050924565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
