מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908.0,13909.0,"קרדן נדל""ן יזום ופיתוח בע""מ",520041005.0,ח.פ.,קרדן נדלן,IL0011184475,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,458272.0,1.0,619.2,0.0,2837.62022,0.002453146587,0.0027764817853949578,0.0005523435239793324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קבוצת עזריאלי בע""מ",510960719.0,ח.פ.,עזריאלי קבוצה,IL0011194789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,25400.0,1.0,32870.0,0.0,8348.98,0.00020944522,0.008169095615137248,0.0016251311582608356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371.0,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,240763.0,1.0,1428.0,0.0,3438.09564,0.000436756899,0.0033640195589337255,0.0006692262228014355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"ויקטורי רשת סופרמרקטים בע""מ",514068980.0,ח.פ.,ויקטורי,IL0011237778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,47666.0,1.0,4793.0,0.0,2284.63138,0.003360669827,0.002235407461577697,0.00044470410047436345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קרסו מוטורס בע""מ",514065283.0,ח.פ.,קרסו מוטורס,IL0011238503,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,141862.0,1.0,4054.0,0.0,5751.08548,0.001501418151,0.005627174478432994,0.0011194503049916844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מגדלי הים התיכון בע""מ",512719485.0,ח.פ.,מגדלי תיכון,IL0011315236,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,61810.0,1.0,1357.0,0.0,838.7617,0.000409908623,0.0008206900155007037,0.00016326518604977227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אינרום תעשיות בנייה בע""מ",515001659.0,ח.פ.,אינרום,IL0011323560,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,369094.0,1.0,2180.0,0.0,8046.2492,0.002487159133,0.007872887353667346,0.0015662045282239655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"שפיר הנדסה ותעשיה בע""מ",514892801.0,ח.פ.,שפיר הנדסה,IL0011338758,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,174950.0,1.0,2708.0,0.0,4737.646,0.000489158169,0.004635570233091051,0.0009221840430100221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אורמת טכנולוגיות, אינק",880326081.0,LEI,אורמת טכנו,US6866881021,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,אנרגיה מתחדשת,לא,ILS,4255.0,1.0,31800.0,0.0,1353.09,7.49328382518068e-05,0.0013239367666332965,0.00026337932525064787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קבוצת שגריר שירותי רכב בע""מ",515158665.0,ח.פ.,שגריר,IL0011383796,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,11000.0,1.0,2068.0,0.0,227.48,0.0010578401,0.00022257879052667767,4.427904197652586e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מגוריט ישראל בע""מ",515434074.0,ח.פ.,מגוריט,IL0011391955,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,427979.0,1.0,873.9,0.0,3740.10848,0.002917199371,0.0036595253293343188,0.0007280131017350112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"או.פי.סי אנרגיה בע""מ",514401702.0,ח.פ.,או פי סי אנרגיה,IL0011415713,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,232679.0,1.0,5239.0,0.0,12190.05281,0.000785634312,0.011927409930130686,0.0023727969934502244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"או.פי.סי אנרגיה בע""מ",514401702.0,ח.פ.,או פי סי עוקב,IL0011415713,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה,לא,ILS,250000.0,1.0,5021.768,0.0,12554.42,0.000844118198,0.012283926584156554,0.0024437211630514146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"נאוויטס פטרוליום, שותפות מוגבל",550263107.0,מספר שותפות,נאוויטס פטר יהש,IL0011419699,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,ILS,56515.0,1.0,11190.0,0.0,6324.0285,0.000484191928,0.006187773056032354,0.001230973814894698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"הולמס פלייס אינטרנשיונל בע""מ",512466723.0,ח.פ.,הולמס פלייס,IL0011425878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,692474.0,1.0,745.1,0.0,5159.62377,0.006823983474,0.005048456208454796,0.0010043221271976025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"פתאל החזקות (1998) בע""מ",512607888.0,ח.פ.,פתאל החזקות,IL0011434292,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מלונאות ותיירות,לא,ILS,13657.0,1.0,55350.0,0.0,7559.1495,0.000828645995,0.007396282544049325,0.0014713904431920806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"יוניברסל מוטורס ישראל בע""מ",511809071.0,ח.פ.,יוניברסל מוטורס,IL0011447732,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,100000.0,1.0,2875.0,0.0,2875.0,0.000793650793,0.0028130561929145346,0.0005596195080117454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"גלוברנדס גרופ בע""מ",515809499.0,ח.פ.,גלוברנדס,IL0011474876,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,80.0,1.0,48800.0,0.0,39.04,6.4670451504841e-05,3.819885696395945e-05,7.599146293140363e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,אנרג'יאן פי אל סי,10758801.0,LEI,אנרג'יאן,GB00BG12Y042,ISIN,מניות,ישראל,בריטניה,סחיר,TASE,חיפושי נפט וגז,לא,ILS,61384.0,1.0,3825.0,61.19371,2409.13171,0.000333100068,0.0023572253482999246,0.0004689381225341548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"ישראכרט בע""מ",510706153.0,ח.פ.,ישראכרט,IL0011574030,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,12500.0,1.0,1338.0,0.0,167.25,3.84144619521104e-05,0.00016364648635302815,3.255525659650937e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,הבורסה לניירות ערך בתל-אביב בע,520020033.0,ח.פ.,הבורסה לניע בתא,IL0011590291,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,79650.0,1.0,7639.0,0.0,6084.4635,0.00086010156,0.005953369644952154,0.0011843424244818862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"משק אנרגיה-אנרגיות מתחדשות בע""",516167343.0,ח.פ.,משק אנרגיה,IL0011669749,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,201000.0,1.0,549.0,0.0,1103.49,0.000282844224,0.0010797145663719164,0.00021479461944204557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מקס סטוק בע""מ",513618967.0,ח.פ.,מקס סטוק,IL0011685588,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,547770.0,1.0,2066.0,0.0,11316.9282,0.00392409204,0.01107309737661883,0.0022028430579089557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"ע.י. נופר אנרג'י בע""מ",514599943.0,ח.פ.,נופר אנרג'י,IL0011708778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,89859.0,1.0,10550.0,0.0,9480.1245,0.002528354121,0.00927586884672202,0.0018453087334191632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מניף-שירותים פיננסיים בע""מ",512764408.0,ח.פ.,מניף,IL0011708935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,300000.0,1.0,2065.0,0.0,6195.0,0.004924414909,0.006061524561775841,0.0012058583833505262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"סולאיר אנרגיות מתחדשות בע""מ",516046307.0,ח.פ.,סולאיר,IL0011722878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,358435.0,1.0,4610.0,0.0,16523.8535,0.021920726151,0.016167835971821743,0.003216372440392403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קבוצת ביכורי השדה בע""מ",512402538.0,ח.פ.,בכורי שדה,IL0011726184,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,196975.0,1.0,419.6,0.0,826.5071,0.001315418399,0.0008086994490931592,0.00016087982492877026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"דיפלומט אחזקות בע""מ",510400740.0,ח.פ.,דיפלומט אחזקות,IL0011734915,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,106145.0,1.0,4982.0,0.0,5288.1439,0.003575013135,0.005174207285884598,0.0010293386043872393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"דיפלומט אחזקות בע""מ",510400740.0,ח.פ.,דיפלומט חסום,IL0011734915,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,לא,ILS,50000.0,1.0,4720.0546,0.0,2360.0273,0.001684023333,0.0023091789258129977,0.00045937993618096976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"דלתא ישראל מותגים בע""מ",516250107.0,ח.פ.,דלתא מותגים,IL0011736993,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,13540.0,1.0,9640.0,0.0,1305.256,0.000541120783,0.0012771333823091667,0.00025406842453891437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"נאייקס בע""מ",513639013.0,ח.פ.,נאייקס,IL0011751166,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,23920.0,1.0,15830.0,0.0,3786.536,0.000653419675,0.0037049525372152455,0.0007370502307439174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,ארגו פרופרטיז אן.וי.,70252750.0,LEI,ארגו פרופרטיז,NL0015000D84,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ILS,16040.0,1.0,11110.0,0.0,1782.044,0.000737145496,0.001743648664433457,0.00034687533444705497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"ריטיילורס בע""מ",514211457.0,ח.פ.,ריטיילורס,IL0011754889,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,96115.0,1.0,6415.0,0.0,6165.77725,0.001977096901,0.006032931435563147,0.0012001701673582655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קבוצת אקרשטיין בע""מ",512714494.0,ח.פ.,קבוצת אקרשטיין,IL0011762056,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,341480.0,1.0,875.3,0.0,2988.97444,0.001183720586,0.002924574977010523,0.0005818046628078199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019.0,ח.פ.,נקסט ויז'ן,IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,340400.0,1.0,15000.0,0.0,51060.0,0.003740984189,0.04995987798616214,0.0099388424622886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אקונרג'י אנרגיה מתחדשת בע""מ",516339777.0,ח.פ.,אקונרג'י,IL0011783342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,148670.0,1.0,3519.0,0.0,5231.6973,0.002628942168,0.0051189768658153915,0.0010183512588147398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"טרמינל איקס אונליין בע""מ",515722536.0,ח.פ.,טרמינל איקס,IL0011787145,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,69000.0,1.0,649.0,0.0,447.81,0.000543284756,0.00043816163260836793,8.716633456790947e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"רימון שירותי ייעוץ וניהול בע""מ",512467994.0,ח.פ.,רימון,IL0011787228,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,42640.0,1.0,7325.0,0.0,3123.38,0.001176982928,0.0030560846788957913,0.0006079667404986871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"טופ גאם תעשיות בע""מ",513561399.0,ח.פ.,טופ גאם,IL0011791428,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פודטק,לא,ILS,305552.0,1.0,913.3,0.0,2790.60642,0.00248158224,0.0027304809293106293,0.0005431922754138499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"טופ גאם תעשיות בע""מ",513561399.0,ח.פ.,טופ גאם חסום,IL0011791428,ISIN,מניות,ישראל,ישראל,חסום,TASE,פודטק,לא,ILS,94100.0,1.0,845.9667,0.0,796.05466,0.000764245983,0.0007789031273779041,0.00015495224945379386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"רב-בריח(08) תעשיות בע""מ",514160530.0,ח.פ.,רב בריח,IL0011799934,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מתכת ומוצרי בניה,לא,ILS,5000000.0,1.0,133.1,0.0,6655.0,0.012448353554,0.006511613552642167,0.0012953975046324055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"רב-בריח(08) תעשיות בע""מ",514160530.0,ח.פ.,רב בריח חסום,IL0011799934,ISIN,מניות,ישראל,ישראל,חסום,TASE,מתכת ומוצרי בניה,לא,ILS,1515307.0,1.0,127.2793,0.0,1928.67214,0.003772615456,0.001887117602618688,0.0003754165405574818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"פיימנט טכנולוגיות פיננסיות בע""",515166544.0,ח.פ.,פיימנט,IL0011808768,ISIN,מניות,ישראל,ישראל,סחיר,TASE,תוכנה ואינטרנט,לא,ILS,250000.0,1.0,466.9,0.0,1167.25,0.006372458743,0.0011421008143233011,0.00022720552025276864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אפי קפיטל נדל""ן בע""מ",513948216.0,ח.פ.,אפי קפיטל,IL0011814378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,300000.0,1.0,1564.0,0.0,4692.0,0.006512960791,0.004590907706836521,0.0009132990370751686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"בית בכפר בע""מ",511605719.0,ח.פ.,בית בכפר,IL0011836561,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,110500.0,1.0,1394.0,0.0,1540.37,0.001580070667,0.0015071816931755693,0.0002998334266281921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קבוצת אקרו בע""מ",511996803.0,ח.פ.,אקרו,IL0011849028,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,50000.0,1.0,4656.0,0.0,2328.0,0.000792906468,0.002277841675514795,0.0004531458137917716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"ישראייר גרופ בע""מ",510291750.0,ח.פ.,ישראייר גרופ,IL0011871949,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,39533.0,1.0,205.0,0.0,81.04265,0.000150873975,7.929653164268003e-05,1.577497318990194e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"פרקומט אינטרנשיונל בע""מ",514259183.0,ח.פ.,פרקומט,IL0011876401,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רובוטיקה ותלת מימד,לא,ILS,149600.0,1.0,516.9,0.0,773.2824,0.009629853162,0.0007566215110232399,0.00015051962304074497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"קרסו נדל""ן בע""מ",510488190.0,ח.פ.,קרסו נדלן חסום,IL0011879629,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,לא,ILS,24140.0,1.0,3283.1333,0.0,792.54837,0.000416864421,0.0007754723827522852,0.00015426974918083852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"שיכון ובינוי אנרגיה בע""מ",510459928.0,ח.פ.,שוב אנרגיה,IL0011882425,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,1472550.0,1.0,245.0,0.0,3607.7475,0.001606208041,0.003530016155598932,0.0007022490020802103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"בית זיקוק אשדוד בע""מ",513775163.0,ח.פ.,בזא,IL0011989105,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,12310.0,1.0,5600.0,0.0,689.36,0.000985287677,0.0006745072755295874,0.00013418410575407892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,לוזון רונסון אן.וי.,24310225.0,LEI,לוזון רונסון,IL0012025974,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,430436.0,1.0,2416.0,0.0,10399.33376,0.006838824982,0.01017527312547937,0.0020242330582334383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מיטב טרייד השקעות בע""מ",516854239.0,ח.פ.,מיטב טרייד,IL0012031816,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,440000.0,1.0,2277.0,0.0,10018.8,0.010090422801,0.00980293822106857,0.0019501620615193305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"שובל הנדסה ובניין בע""מ",512951518.0,ח.פ.,שובל,IL0012079682,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,80000.0,1.0,969.2,0.0,775.36,0.001585130524,0.0007586543477350309,0.0001509240284285172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מגידו י.ק. בע""מ",510542855.0,ח.פ.,מגידו,IL0012166059,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,280080.0,1.0,738.0,0.0,2066.9904,0.002151703385,0.002022455702753006,0.00040234022633495685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"אורבניקה (פאלו) ריטייל בע""מ",515135408.0,ח.פ.,אורבניקה,IL0012207556,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,1164000.0,1.0,1154.0,0.0,13432.56,0.008241816598,0.013143146467720369,0.0026146513455785223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"מחלבות גד (שיווק1992-) בע""מ",511749574.0,ח.פ.,מחלבות גד,IL0012288085,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,200000.0,1.0,1057.0,0.0,2114.0,0.002067183462,0.002068452449329157,0.0004114906573693321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,"בתי זקוק לנפט בע""מ",520036658.0,ח.פ.,בזן,IL0025902482,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,796460.0,1.0,89.4,0.0,712.03524,0.000256165646,0.000696693962245352,0.00013859784719854788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,COGNYTE SOFTWARE LTD,516196425.0,ח.פ.,COGNYTE SOFTWARE LTD,IL0011691438,ISIN,מניות,ישראל,ישראל,סחיר,NASDAQ,Software,לא,USD,140000.0,3.306,840.0,0.0,3887.856,0.001945628278,0.0038040895297251935,0.0007567721954575697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,ODDITY TECH LTD,70769793.0,LEI,ODDITY TECH LTD,IL0011974909,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Personal Care Products,לא,USD,7598.0,3.306,6230.0,0.0,1564.91295,0.000171584879,0.0015311958488242272,0.0003046107183165945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,ODDITY TECH LTD NO TRADE,70769793.0,LEI,ODDITY TECH LTD NO TRADE,IL0011974909,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Software,לא,USD,18475.15,3.306,6230.0,0.0,3805.2121,0.00041722247660658734,0.0037232262480898512,0.0007406855385329881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,ITURAN LOCATION AND CONTROL,359009.0,LEI,ITURAN LOCATION AND CONTROL,IL0010818685,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Diversified Telecommunication Services,לא,USD,500.0,3.306,3572.0,0.25,59.87166,2.51337366125152e-05,5.858168484976467e-05,1.1654034404537913e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,SHL TELEMEDICINE LTD,1729029.0,LEI,SHL TELEMEDICINE LTD,IL0010855885,ISIN,מניות,"חו""ל",שוויץ,סחיר,SIX,Health Care Providers & Services,לא,CHF,56170.0,4.1427,102.0,0.0,237.34937,0.003426513934,0.00023223551831751764,4.620011744914704e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,ITHACA ENERGY PLC,66296534.0,LEI,ITHACA ENERGY PLC,GB00BPJHV584,ISIN,מניות,"חו""ל",ישראל,סחיר,LSE,Energy Equipment & Services,לא,GBP,1034124.0,4.4409,197.0,0.0,9047.10931,0.000625327269,0.00885218325998965,0.001761022212518498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,THEON INTERNATIONAL PLC,69817608.0,LEI,THEON INTERNATIONAL PLC,CY0200751713,ISIN,מניות,"חו""ל",קפריסין,סחיר,אחר,Real Estate Management & Development,לא,EUR,25000.0,3.8807,3250.0,0.0,3153.06875,0.000357142857,0.0030851337648253184,0.0006137456635138119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13909.0,RHEINMETALL AG,117894.0,LEI,RHEINMETALL AG,DE0007030009,ISIN,מניות,"חו""ל",גרמניה,סחיר,אחר,Real Estate Management & Development,לא,EUR,750.0,3.8807,198450.0,0.0,5775.93686,1.63034497186612e-05,0.005651490418750028,0.0011242876326609064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"טיב טעם הולדינגס 1 בע""מ",520041187.0,ח.פ.,טיב טעם,IL0001030100,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,160000.0,1.0,862.4,0.0,1379.84,0.001502590569,0.0034469200128823176,0.0005507263807047123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"להב אל.אר רילאסטייט בע""מ",520034257.0,ח.פ.,להב,IL0001360101,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1000000.0,1.0,577.7,0.0,5777.0,0.003706357098,0.014431279651569132,0.002305735665969332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"וואן טכנולוגיות תוכנה בע""מ",520034695.0,ח.פ.,וואן טכנולוגיות,IL0001610182,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,לא,ILS,13364.0,1.0,8089.0,0.0,1081.01396,0.000186505888,0.002700435306216058,0.00043145792677561795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"איילון חברה לביטוח בע""מ",520030677.0,ח.פ.,איילון,IL0002090152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,21000.0,1.0,6741.0,0.0,1415.61,0.000771082865,0.0035362755387844517,0.000565003023386333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13910.0,"כלל החזקות עסקי ביטוח בע""מ",520036120.0,ח.פ.,כלל עסקי ביטוח,IL0002240146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,58650.0,1.0,16970.0,0.0,9952.905,0.000732702432,0.024862931521637644,0.003972436911633113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
