מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,מספר קופה/קרן/ח.פ. עבור חברת ביטוח2
13908.0,13909.0,ריק במקור,ריק במקור,הלוואה מספר 36,11022816.0,תאגיד,ריק במקור,"חו""ל",ריק במקור,Energy Equipment & Services,לא,כן,ריק במקור,2025-04-28,ilA-,S&P מעלות,מנפיק,USD,0.0,משתנה,0.09686,ריק במקור,ריק במקור,ריק במקור,0.0,2028-08-25 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,292460.31,102.04,3.306,986.59801,298.42650030248,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.014231996070575181,13910.0
13908.0,13909.0,ריק במקור,ריק במקור,הלוואה מספר 37,11022822.0,תאגיד,ריק במקור,"חו""ל",ריק במקור,Energy Equipment & Services,לא,כן,ריק במקור,2025-05-27,ilA-,S&P מעלות,מנפיק,USD,0.0,משתנה,0.09686,ריק במקור,ריק במקור,ריק במקור,0.0,2028-08-25 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,87985.45,102.04,3.306,296.81385,89.780353901996,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0042816359896086665,13910.0
13908.0,13909.0,ריק במקור,ריק במקור,הלוואה מספר 38,11022839.0,תאגיד,ריק במקור,"חו""ל",ריק במקור,שירותים פיננסיים,לא,לא,ריק במקור,2025-08-19,NR,NR,NR,USD,0.0,משתנה,0.0,ריק במקור,ריק במקור,ריק במקור,0.0,2049-01-06 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,137363.88,100.0,3.306,454.12499,137.363880822747,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.006550900171823774,13910.0
13908.0,13909.0,ריק במקור,ריק במקור,הלוואה מספר 39,11022840.0,תאגיד,ריק במקור,"חו""ל",ריק במקור,Other,לא,לא,ריק במקור,2025-09-25,NR,NR,NR,USD,0.0,קבועה,0.0,ריק במקור,ריק במקור,ריק במקור,0.0,ריק במקור,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,137834.68,100.0,3.306,455.68145,137.834679370841,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.006573352611803869,13910.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 1,11020447.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2024-02-29,NR,NR,NR,ILS,0.0,קבועה,0.11,ריק במקור,ריק במקור,ריק במקור,0.0,2027-02-27 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,1110000.0,105.6,1.0,1172.16,1172.16,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.04018133527819187,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 2,11020451.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2024-03-13,NR,NR,NR,ILS,0.0,קבועה,0.11,ריק במקור,ריק במקור,ריק במקור,0.0,2027-02-27 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,1166923.08,104.68,1.0,1221.53508,1221.53508,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.04187389998255608,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 3,11021112.0,תאגיד,ריק במקור,ישראל,ריק במקור,שירותים פיננסיים,לא,לא,ריק במקור,2024-08-08,NR,NR,NR,ILS,0.0,קבועה,0.107,ריק במקור,ריק במקור,ריק במקור,0.0,2030-06-30 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,885000.0,106.12,1.0,939.162,939.162,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.03219422536388994,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 4,11021116.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2024-05-15,NR,NR,NR,ILS,0.0,קבועה,0.11,ריק במקור,ריק במקור,ריק במקור,0.0,2027-02-27 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,569230.77,100.95,1.0,574.63846,574.63846,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.019698454669161074,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 5,11021122.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2024-07-02,NR,NR,NR,ILS,0.0,קבועה,0.1085,ריק במקור,ריק במקור,ריק במקור,0.0,2028-07-01 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,1227272.73,105.21,1.0,1291.21364,1291.21364,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.04426246261996189,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 6,11021130.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2024-07-31,NR,NR,NR,ILS,1.71,קבועה,0.0925,ריק במקור,ריק במקור,ריק במקור,0.0834,2027-07-31 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,2142857.0,101.97,1.0,2185.07128,2185.07128,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.074903666486169,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 7,11021131.0,תאגיד,ריק במקור,ישראל,ריק במקור,שירותים פיננסיים,לא,לא,ריק במקור,2024-04-15,NR,NR,NR,ILS,0.0,קבועה,0.107,ריק במקור,ריק במקור,ריק במקור,0.045,2029-04-15 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,885000.0,105.99,1.0,938.0115,938.0115,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.03215478652769218,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 8,11022433.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2024-12-29,NR,NR,NR,ILS,1.33,קבועה,0.11,ריק במקור,ריק במקור,ריק במקור,0.1223,2027-02-27 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,853846.15,99.08,1.0,845.99077,845.99077,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.029000340202383377,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 9,11022434.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2024-12-25,NR,NR,NR,ILS,1.71,קבועה,0.0925,ריק במקור,ריק במקור,ריק במקור,0.1036,2030-06-30 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,857143.0,98.81,1.0,846.943,846.943,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.02903298239533652,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 10,11022435.0,תאגיד,קרקעות - מגורים (כולל דיור מוגן),ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2025-01-08,NR,NR,NR,ILS,0.0,קבועה,0.038,ריק במקור,ריק במקור,ריק במקור,0.0,2030-06-30 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,49562.06,98.55,1.0,48.84341,48.84341,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.001674339197157546,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 11,11022442.0,תאגיד,פעילות שוטפת של התאגיד - מגורים (כולל דיור מוגן),ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2025-01-28,NR,NR,NR,ILS,0.0,קבועה,0.11,ריק במקור,ריק במקור,ריק במקור,0.0,2027-02-28 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,113846.15,96.44,1.0,109.79323,109.79323,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.0037636829322836756,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 12,11022458.0,תאגיד,ריק במקור,ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2025-03-23,NR,NR,NR,ILS,0.0,קבועה,0.1,ריק במקור,ריק במקור,ריק במקור,0.0,2028-03-23 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,אחר,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,3833333.33,98.43,1.0,3773.15,3773.15,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.1293425856580242,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 13,11022460.0,תאגיד,קרקעות - מגורים (כולל דיור מוגן),ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2025-03-25,NR,NR,NR,ILS,3.67,קבועה,0.09,ריק במקור,ריק במקור,ריק במקור,0.0937,2030-06-30 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,לא,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,353846.15,103.27,1.0,365.41692,365.41692,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.012526395525221997,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 14,11022462.0,תאגיד,ריק במקור,ישראל,ריק במקור,"נדל""ן מניב בישראל",לא,לא,ריק במקור,2025-03-30,NR,NR,NR,ILS,0.0,קבועה,0.0,ריק במקור,ריק במקור,ריק במקור,0.0,2030-06-30 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,אחר,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,177266.86,100.0,1.0,177.26686,177.26686,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.006076661151525644,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 15,11022466.0,תאגיד,ריק במקור,ישראל,ריק במקור,אנרגיה,לא,לא,ריק במקור,2025-04-01,NR,NR,NR,ILS,0.0,משתנה,0.0,ריק במקור,ריק במקור,ריק במקור,0.0,2026-01-04 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,אחר,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,1900000.0,93.82,1.0,1782.58,1782.58,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.061106371690041676,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 16,11022468.0,תאגיד,ריק במקור,ישראל,ריק במקור,שירותים פיננסיים,לא,לא,ריק במקור,2025-04-08,NR,NR,NR,ILS,0.0,קבועה,0.101,ריק במקור,ריק במקור,ריק במקור,0.0,2030-06-30 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,אחר,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,885000.0,100.06,1.0,885.531,885.531,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.030355768845748463,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 17,11022473.0,תאגיד,קרקעות - מגורים (כולל דיור מוגן),ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2025-05-04,NR,NR,NR,ILS,3.67,קבועה,0.09,ריק במקור,ריק במקור,ריק במקור,0.0896,2030-06-30 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,לא,אחר,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,543776.69,103.71,1.0,563.95081,563.95081,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01933208484935323,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 18,11022481.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,ריק במקור,בנייה,לא,לא,ריק במקור,2025-05-26,NR,NR,NR,ILS,0.0,קבועה,0.1085,ריק במקור,ריק במקור,ריק במקור,0.0,2028-08-25 00:00:00,החוב נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,1227272.73,98.3,1.0,1206.40909,1206.40909,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.041355385039540976,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 19,11022808.0,תאגיד,ריק במקור,ישראל,ריק במקור,שירותים פיננסיים,לא,לא,ריק במקור,2025-04-03,NR,NR,NR,USD,0.0,קבועה,0.0525,ריק במקור,ריק במקור,ריק במקור,0.0,2028-08-25 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,121943.65,102.0,3.306,411.20862,124.382522686025,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.01409612290941731,13912.0
13908.0,13910.0,ריק במקור,ריק במקור,הלוואה מספר 20,11019975.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,"חו""ל",ריק במקור,Real Estate Management & Development,לא,לא,ריק במקור,2022-10-03,NR,NR,NR,CAD,5.88,משתנה,0.1225,ריק במקור,ריק במקור,ריק במקור,0.1905,2025-08-31 00:00:00,החוב לא נחות,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,ריק במקור,כן,חברת ציטוט,ריק במקור,אי-תלות,2025-09-30,2025-09-30,ריק במקור,252525.25,102.4,2.3745,614.01212,258.585858075384,ריק במקור,ריק במקור,ריק במקור,שווי הוגן,0.02104817333691081,13912.0
