מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,שם נייר ערך,מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,דירוג,שם מדרג,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,סכום לקבל (במטבע הפעילות),ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13908.0,13911.0,מדינת ישראל,ממשל שקלית 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.961,2027-09-30 00:00:00,0.0375,0.0396,0,15925669,1,99.62,15865.15146,ריק במקור,שווי הוגן,0.000439230868,0.0835283129932138,0.01921049698744606,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,מדינת ישראל,ממשל צמודה 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,7.531,2033-10-31 00:00:00,0.016,0.0195,0,1677461,1,105.4,1768.04389,ריק במקור,שווי הוגן,6.3422933842614e-05,0.009308560577061094,0.0021408558190037863,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,מדינת ישראל,ממשל קצרה 02/26,IL0012194689,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.408,2026-02-27 00:00:00,0,0.0411,0,12020000,1,98.37,11824.074,ריק במקור,שווי הוגן,0.002300694668,0.06225247558568984,0.014317312918759826,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,מדינת ישראל,ממשל צמודה 0431,IL0012207226,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,5.296,2031-04-30 00:00:00,0.02,0.0199,0,274000,1,103.02,282.2748,ריק במקור,שווי הוגן,3.55231220520022e-05,0.0014861464073597206,0.00034179561466549904,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,STATE OF ISRAEL,XS1551294413,"נקוב במט""ח","חו""ל",ישראל,LSE,Baa1,Moodys,EUR,9.722,2037-01-18 00:00:00,0.02375,0.04023,0,675000,3.8807,86.9438,2277.46893,ריק במקור,שווי הוגן,0.0009,0.011990628522960204,0.0027576988551968732,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,ISRAEL 6.5 31,XS2715285230,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,5.054,2031-11-06 00:00:00,0.065,0.04737,0,68000,3.306,111.8852,251.52688,ריק במקור,שווי הוגן,4.53333333333333e-05,0.0013242619215969671,0.0003045641500923753,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,ISRAEL 5.75 54,US46514BRM18,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,13.915,2054-03-12 00:00:00,0.0575,0.06137,0,100000,3.306,95.1444,314.54739,ריק במקור,שווי הוגן,3.33333333333333e-05,0.0016560581163918172,0.00038087324304712447,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,ISRAEL 5.5 34,US46514BRL35,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,6.872,2034-03-12 00:00:00,0.055,0.05101,0,350000,3.306,103.0136,1191.97037,ריק במקור,שווי הוגן,0.000116666666,0.006275595565224869,0.0014433107215989962,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,ISRAEL 5.375 29,US46514BRN90,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,3.186,2029-03-12 00:00:00,0.05375,0.04442,0,150000,3.306,103.2456,511.99493,ריק במקור,שווי הוגן,7.5e-05,0.002695598139847736,0.0006199548163880345,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,STATE OF ISRAEL,ISRAEL 5.625 2/35,US46514Y8B63,"נקוב במט""ח","חו""ל",ישראל,LSE,Baa1,Moodys,USD,7.408,2035-02-19 00:00:00,0.05625,0.05148,0,1601000,3.306,104.1809,5514.19711,ריק במקור,שווי הוגן,0.0006404,0.02903165363858146,0.006676927556406624,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13911.0,United Stat TREASURY BILL,TREASURY BILL,US912797PV33,"נקוב במט""ח","חו""ל","ארה""ב",NASDAQ,AA+,S&P,USD,0.46,2026-03-19 00:00:00,0,0.03849,0,360000,3.306,98.2386,1169.19652,ריק במקור,שווי הוגן,2.92286083122914e-06,0.006155693698819333,0.001415734749322867,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל שקלית 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.476,2027-03-31 00:00:00,0.02,0.0395,0,54700000,1,98.22,53726.34,ריק במקור,שווי הוגן,0.001937765179,0.07457266338158111,0.015368960980830753,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל משתנה 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,0.655,2026-05-31 00:00:00,0.041586,0.0424,0,70061000,1,100.25,70236.1525,ריק במקור,שווי הוגן,0.003302341136,0.09748843784259074,0.02009175922305853,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל משתנה 1130,IL0011665523,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,4.672,2030-11-29 00:00:00,0.041586,0.044,0,94325841,1,98.78,93175.06574,ריק במקור,שווי הוגן,0.002824267935,0.12932786437687196,0.026653666520823873,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל צמודה 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.83,2026-07-31 00:00:00,0.001,0.0266,0,9380467,1,116.31,10910.42117,ריק במקור,שווי הוגן,0.000464274632,0.015143766823902139,0.003121035924765391,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל שקלית 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.961,2027-09-30 00:00:00,0.0375,0.0396,0,58540248,1,99.62,58317.79506,ריק במקור,שווי הוגן,0.001614543413,0.08094564603070699,0.016682392970844923,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל משתנה 1134,IL0012051459,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,7.666,2034-11-30 00:00:00,0.041586,0.0453,0,13925000,1,96.78,13476.615,ריק במקור,שווי הוגן,0.00061091868,0.018705667907364745,0.0038551215304946968,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל קצרה 11/25,IL0012153263,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.164,2025-11-30 00:00:00,0,0.0398,0,49324000,1,99.36,49008.3264,ריק במקור,שווי הוגן,0.007775564825,0.06802401629297389,0.014019325645063812,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל קצרה 02/26,IL0012194689,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.408,2026-02-27 00:00:00,0,0.0411,0,21655300,1,98.37,21302.31861,ריק במקור,שווי הוגן,0.004144944529,0.02956781785155514,0.006093742911173827,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,מדינת ישראל,ממשל קצרה 05/26,IL0012239245,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.663,2026-05-31 00:00:00,0,0.0407,0,3340008,1,97.39,3252.83379,ריק במקור,שווי הוגן,0.000859711395,0.004514963782344056,0.0009305058858585533,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 1215,IL0082512174,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.17,2025-12-03 00:00:00,0,0.0409,0,39000000,1,99.31,38730.9,ריק במקור,שווי הוגן,0.0013,0.053758852141532074,0.011079364253222123,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 116,IL0082601191,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.27,2026-01-07 00:00:00,0,0.0417,0,68264000,1,98.91,67519.9224,ריק במקור,שווי הוגן,0.00213325,0.09371828501040046,0.019314754230314597,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.35,2026-02-04 00:00:00,0,0.0417,0,40200000,1,98.6,39637.2,ריק במקור,שווי הוגן,0.002233333333,0.055016805034335245,0.011338620501403683,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.42,2026-03-04 00:00:00,0,0.041,0,50000000,1,98.32,49160,ריק במקור,שווי הוגן,0.002777777777,0.06823454067108475,0.01406271340682503,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 416,IL0082604161,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.5,2026-04-01 00:00:00,0,0.0414,0,70319971,1,98,68913.57158,ריק במקור,שווי הוגן,0.003906665055,0.09565268313192068,0.01971342162266604,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 516,IL0082605150,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.59,2026-05-06 00:00:00,0,0.0412,0,1782628,1,97.63,1740.37972,ריק במקור,שווי הוגן,9.90348888888889e-05,0.002415663360200795,0.0004978531574737671,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.67,2026-06-03 00:00:00,0,0.0416,0,33082600,1,97.3,32189.3698,ריק במקור,שווי הוגן,0.001837922222,0.044679146924220654,0.009208093617650707,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 816,IL0082608121,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.84,2026-08-05 00:00:00,0,0.0407,0,26117699,1,96.69,25253.20316,ריק במקור,שווי הוגן,0.001450983277,0.03505168263010956,0.007223933251493251,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,בנק ישראל,מ.ק.מ. 916,IL0082609111,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.92,2026-09-02 00:00:00,0,0.0405,0,12202200,1,96.41,11764.14102,ריק במקור,שווי הוגן,0.0006779,0.016328737975784508,0.003365251091166279,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,United Stat TREASURY BILL,TREASURY BILL,US912797PV33,"נקוב במט""ח","חו""ל","ארה""ב",NASDAQ,AA+,S&P,USD,0.46,2026-03-19 00:00:00,0,0.03849,0,3000000,3.306,98.2386,9743.30435,ריק במקור,שווי הוגן,2.43571735935762e-05,0.013523797740863142,0.002787170396857641,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13912.0,UNITED STATES TREASURY BILL,B 0 09/26,US912797RS85,"נקוב במט""ח","חו""ל","ארה""ב",NASDAQ,AAA,S&P,USD,0.921,2026-09-03 00:00:00,0,0.03622,0,750000,3.306,96.728,2398.37076,ריק במקור,שווי הוגן,1.47041524526526e-05,0.0033289610896574543,0.0006860781253293152,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0327,IL0011393449,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.476,2027-03-31 00:00:00,0.02,0.0395,0,78800,1,98.22,77.39736,ריק במקור,שווי הוגן,2.79151546816945e-06,0.015786610194308943,0.002099506432983167,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 0527,IL0011408478,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.655,2027-05-31 00:00:00,0.0075,0.0208,0,573043,1,117.66,674.24239,ריק במקור,שווי הוגן,2.3527353018584e-05,0.13752409368238433,0.018289722481425012,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0928,IL0011508798,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,2.927,2028-09-28 00:00:00,0.0225,0.0392,0,247920,1,95.37,236.4413,ריק במקור,שווי הוגן,7.14024038365763e-06,0.04822653688621498,0.006413785048648982,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 0529,IL0011570236,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,3.635,2029-05-31 00:00:00,0.005,0.0193,0,275100,1,113,310.863,ריק במקור,שווי הוגן,9.34724161659711e-06,0.06340620668241735,0.008432572742486903,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל משתנה 1130,IL0011665523,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,4.672,2030-11-29 00:00:00,0.041586,0.044,0,278000,1,98.78,274.6084,ריק במקור,שווי הוגן,8.32376873420599e-06,0.05601141649899775,0.007449118449921479,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 0726,IL0011695645,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,0.83,2026-07-31 00:00:00,0.001,0.0266,0,538206,1,116.31,625.9874,ריק במקור,שווי הוגן,2.66378414977011e-05,0.12768160400237102,0.016980741633389133,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0432,IL0011806606,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,6.289,2032-04-30 00:00:00,0.013,0.0402,0,561500,1,85.09,477.78035,ריק במקור,שווי הוגן,1.45176562364826e-05,0.09745205965617555,0.01296042808666793,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0229,IL0011948028,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,3.201,2029-02-28 00:00:00,0.0375,0.039,0,600875,1,101.7,611.08987,ריק במקור,שווי הוגן,1.71554239405167e-05,0.12464297970087,0.01657662629831104,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 1028,IL0011973265,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,3.019,2028-10-31 00:00:00,0.011,0.0199,0,653172,1,105.65,690.07622,ריק במקור,שווי הוגן,1.93841706682608e-05,0.14075369353040185,0.01871923620054621,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0335,IL0012023326,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,7.927,2035-03-30 00:00:00,0.04,0.041,0,535692,1,101.25,542.38815,ריק במקור,שווי הוגן,1.50599508572155e-05,0.11063000466763166,0.01471300067726908,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל שקלית 0927,IL0012035791,לא צמוד למדד המחירים לצרכן ריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,1.961,2027-09-30 00:00:00,0.0375,0.0396,0,65000,1,99.62,64.753,ריק במקור,שווי הוגן,1.79270374635622e-06,0.013207561212838358,0.001756511333913185,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 1033,IL0012043795,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,7.531,2033-10-31 00:00:00,0.016,0.0195,0,26000,1,105.4,27.404,ריק במקור,שווי הוגן,9.83031068923787e-07,0.005589548090074937,0.000743369984318208,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,מדינת ישראל,ממשל צמודה 0431,IL0012207226,צמוד למדד המחירים לצרכן בריבית קבועה,ישראל,ישראל,TASE,NR,NR,ILS,5.296,2031-04-30 00:00:00,0.02,0.0199,0,48885,1,103.02,50.36133,ריק במקור,שווי הוגן,6.33776577194208e-06,0.010272116330285127,0.0013661181248118559,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,STATE OF ISRAEL,ISRAEL 6.5 31,XS2715285230,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,5.054,2031-11-06 00:00:00,0.065,0.04737,0,10000,3.306,111.8852,36.98925,ריק במקור,שווי הוגן,6.66666666666667e-06,0.00754463551637733,0.0010033826518917777,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,STATE OF ISRAEL,ISRAEL 5.75 54,US46514BRM18,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,13.915,2054-03-12 00:00:00,0.0575,0.06137,0,11000,3.306,95.1444,34.60021,ריק במקור,שווי הוגן,3.66666666666667e-06,0.007057347019474957,0.0009385767612431287,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,STATE OF ISRAEL,ISRAEL 5.5 34,US46514BRL35,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,6.872,2034-03-12 00:00:00,0.055,0.05101,0,17000,3.306,103.0136,57.8957,ריק במקור,שווי הוגן,5.66666666666667e-06,0.011808889189846428,0.0015704979419461273,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,STATE OF ISRAEL,ISRAEL 5.375 29,US46514BRN90,"נקוב במט""ח","חו""ל",ישראל,LSE,A2,Moodys,USD,3.186,2029-03-12 00:00:00,0.05375,0.04442,0,12000,3.306,103.2456,40.95959,ריק במקור,שווי הוגן,6e-06,0.00835445913205198,0.0011110834103043434,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13913.0,STATE OF ISRAEL,ISRAEL 5.625 2/35,US46514Y8B63,"נקוב במט""ח","חו""ל",ישראל,LSE,Baa1,Moodys,USD,7.408,2035-02-19 00:00:00,0.05625,0.05148,0,20000,3.306,104.1809,68.88441,ריק במקור,שווי הוגן,8e-06,0.014050238007277728,0.0018685813305163118,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,מדינת ישראל,ממשל משתנה 0526,IL0011417958,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,0.655,2026-05-31 00:00:00,0.041586,0.0424,0,1643134,1,100.25,1647.24183,ריק במקור,שווי הוגן,7.74494940151224e-05,0.16859954124320906,0.11796227498824342,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,מדינת ישראל,ממשל משתנה 1130,IL0011665523,לא צמוד למדד המחירים לצרכן ריבית משתנה,ישראל,ישראל,TASE,NR,NR,ILS,4.672,2030-11-29 00:00:00,0.041586,0.044,0,1164321,1,98.78,1150.11628,ריק במקור,שווי הוגן,3.48616501308613e-05,0.1177174314377059,0.08236212219660277,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ. 116,IL0082601191,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.27,2026-01-07 00:00:00,0,0.0417,0,457723,1,98.91,452.73382,ריק במקור,שווי הוגן,1.430384375e-05,0.04633849928233403,0.032421172409953854,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.35,2026-02-04 00:00:00,0,0.0417,0,1720000,1,98.6,1695.92,ריק במקור,שווי הוגן,9.55555555555556e-05,0.1735818801937437,0.12144821589314654,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ. 316,IL0082603171,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.42,2026-03-04 00:00:00,0,0.041,0,2250000,1,98.32,2212.2,ריק במקור,שווי הוגן,0.000125,0.22642449842244905,0.15842005707746754,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ. 416,IL0082604161,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.5,2026-04-01 00:00:00,0,0.0414,0,560575,1,98,549.3635,ריק במקור,שווי הוגן,3.11430555555556e-05,0.05622880161789219,0.03934101664690234,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ. 516,IL0082605150,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.59,2026-05-06 00:00:00,0,0.0412,0,215672,1,97.63,210.56057,ריק במקור,שווי הוגן,1.19817777777778e-05,0.02155142909763809,0.015078662651507145,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13914.0,בנק ישראל,מ.ק.מ. 616,IL0082606141,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.67,2026-06-03 00:00:00,0,0.0416,0,1903400,1,97.3,1852.0082,ריק במקור,שווי הוגן,0.000105744444,0.1895579187050279,0.13262600341376818,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,בנק ישראל,מ.ק.מ. 1115,IL0082511184,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.1,2025-11-05 00:00:00,0,0.0405,0,3719776,1,99.62,3705.64085,ריק במקור,שווי הוגן,0.000132849142,0.0316975068449257,0.008547741184633756,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,בנק ישראל,מ.ק.מ 216,IL0082602181,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.35,2026-02-04 00:00:00,0,0.0417,0,29145478,1,98.6,28737.44131,ריק במקור,שווי הוגן,0.001619193222,0.24581584657060748,0.06628818619227021,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,13915.0,בנק ישראל,מ.ק.מ. 516,IL0082605150,"מק""מ קצר משנים עשר חודשים",ישראל,ישראל,TASE,NR,NR,ILS,0.59,2026-05-06 00:00:00,0,0.0412,0,13874000,1,97.63,13545.1862,ריק במקור,שווי הוגן,0.000770777777,0.11586353067386256,0.031244459628426435,,,,,,,,,,,,,,,,,,,,,,,,,,
